,TRADING_DATE,PERIOD,DEMAND,USEP,holiday
14903,2015-11-07,24,5883.759,61.75,0
14904,2015-11-07,25,5834.939,60.55,0
14905,2015-11-07,26,5803.4890000000005,60.44,0
14906,2015-11-07,27,5792.908,59.9,0
14907,2015-11-07,28,5776.969,59.89,0
14908,2015-11-07,29,5759.335,58.88,0
14909,2015-11-07,30,5701.43,58.21,0
14910,2015-11-07,31,5648.932,66.65,0
14911,2015-11-07,32,5622.501,61.73,0
14912,2015-11-07,33,5589.9580000000005,99.01,0
14913,2015-11-07,34,5554.2880000000005,68.82,0
14914,2015-11-07,35,5537.375,57.73,0
14915,2015-11-07,36,5517.47,56.9,0
14916,2015-11-07,37,5541.361,57.74,0
14917,2015-11-07,38,5638.028,60.47,0
14918,2015-11-07,39,5674.571999999999,61.73,0
14919,2015-11-07,40,5635.2390000000005,60.82,0
14920,2015-11-07,41,5592.408,59.38,0
14921,2015-11-07,42,5560.893,58.85,0
14922,2015-11-07,43,5537.295999999999,58.77,0
14923,2015-11-07,44,5461.419,56.9,0
14924,2015-11-07,45,5360.97,55.4,0
14925,2015-11-07,46,5264.468000000001,53.52,0
14926,2015-11-07,47,5179.396,53.33,0
14927,2015-11-07,48,5078.918,53.68,0
14928,2015-11-08,1,4990.367,50.34,0
14929,2015-11-08,2,4886.017,50.2,0
14930,2015-11-08,3,4788.3859999999995,47.08,0
14931,2015-11-08,4,4721.271,46.17,0
14932,2015-11-08,5,4660.106,46.09,0
14933,2015-11-08,6,4611.474,41.24,0
14934,2015-11-08,7,4566.938,40.23,0
14935,2015-11-08,8,4537.053,38.18,0
14936,2015-11-08,9,4511.16,38.19,0
14937,2015-11-08,10,4514.644,38.19,0
14938,2015-11-08,11,4545.8009999999995,40.24,0
14939,2015-11-08,12,4581.704000000001,41.24,0
14940,2015-11-08,13,4608.552,41.26,0
14941,2015-11-08,14,4612.96,41.17,0
14942,2015-11-08,15,4649.2609999999995,41.25,0
14943,2015-11-08,16,4753.502,46.17,0
14944,2015-11-08,17,4883.567,47.23,0
14945,2015-11-08,18,5005.446,49.66,0
14946,2015-11-08,19,5128.682,50.24,0
14947,2015-11-08,20,5216.905,50.4,0
14948,2015-11-08,21,5300.033,53.87,0
14949,2015-11-08,22,5345.578,56.76,0
14950,2015-11-08,23,5336.791,56.75,0
14951,2015-11-08,24,5315.306,57.43,0
14952,2015-11-08,25,5286.723000000001,56.9,0
14953,2015-11-08,26,5308.213000000001,56.89,0
14954,2015-11-08,27,5314.988,57.46,0
14955,2015-11-08,28,5312.710999999999,57.45,0
14956,2015-11-08,29,5311.638000000001,56.83,0
14957,2015-11-08,30,5310.251,57.73,0
14958,2015-11-08,31,5308.924,57.4,0
14959,2015-11-08,32,5296.32,57.2,0
14960,2015-11-08,33,5251.331999999999,53.69,0
14961,2015-11-08,34,5240.969,56.88,0
14962,2015-11-08,35,5250.214,56.89,0
14963,2015-11-08,36,5248.245,58.03,0
14964,2015-11-08,37,5292.255,58.44,0
14965,2015-11-08,38,5418.229,58.85,0
14966,2015-11-08,39,5502.8730000000005,60.52,0
14967,2015-11-08,40,5523.668000000001,62.25,0
14968,2015-11-08,41,5526.118,58.85,0
14969,2015-11-08,42,5524.851,59.29,0
14970,2015-11-08,43,5513.107,60.37,0
14971,2015-11-08,44,5442.92,58.77,0
14972,2015-11-08,45,5349.648,58.4,0
14973,2015-11-08,46,5238.782999999999,57.11,0
14974,2015-11-08,47,5126.032999999999,57.72,0
14975,2015-11-08,48,5022.135,52.27,0
14976,2015-11-09,1,4906.6320000000005,56.71,0
14977,2015-11-09,2,4808.54,48.16,0
14978,2015-11-09,3,4717.807,45.55,0
14979,2015-11-09,4,4649.375,42.33,0
14980,2015-11-09,5,4606.43,42.22,0
14981,2015-11-09,6,4553.434,41.36,0
14982,2015-11-09,7,4525.304,41.17,0
14983,2015-11-09,8,4503.441,41.14,0
14984,2015-11-09,9,4493.019,41.14,0
14985,2015-11-09,10,4512.745,40.06,0
14986,2015-11-09,11,4589.581,41.14,0
14987,2015-11-09,12,4738.776,41.23,0
14988,2015-11-09,13,4903.919,43.79,0
14989,2015-11-09,14,5027.8859999999995,45.22,0
14990,2015-11-09,15,5268.621999999999,45.54,0
14991,2015-11-09,16,5569.029,50.27,0
14992,2015-11-09,17,5857.14,56.79,0
14993,2015-11-09,18,6079.379,59.35,0
14994,2015-11-09,19,6216.859,60.96,0
14995,2015-11-09,20,6297.4619999999995,61.37,0
14996,2015-11-09,21,6386.956999999999,62.19,0
14997,2015-11-09,22,6416.996,66.09,0
14998,2015-11-09,23,6402.096,62.64,0
14999,2015-11-09,24,6347.048000000001,66.23,0
15000,2015-11-09,25,6260.46,62.64,0
15001,2015-11-09,26,6250.883000000001,62.65,0
15002,2015-11-09,27,6277.875,62.65,0
15003,2015-11-09,28,6296.647,66.07,0
15004,2015-11-09,29,6304.191999999999,59.95,0
15005,2015-11-09,30,6302.015,59.98,0
15006,2015-11-09,31,6300.245,66.06,0
15007,2015-11-09,32,6304.156999999999,66.03,0
15008,2015-11-09,33,6280.246,65.0,0
15009,2015-11-09,34,6254.505999999999,61.82,0
15010,2015-11-09,35,6195.03,58.54,0
15011,2015-11-09,36,6066.944,57.57,0
15012,2015-11-09,37,5998.129,57.34,0
15013,2015-11-09,38,6003.651,57.56,0
15014,2015-11-09,39,6006.8859999999995,58.9,0
15015,2015-11-09,40,5981.831999999999,58.92,0
15016,2015-11-09,41,5921.357,58.9,0
15017,2015-11-09,42,5837.012,58.97,0
15018,2015-11-09,43,5752.2480000000005,59.97,0
15019,2015-11-09,44,5628.161999999999,57.47,0
15020,2015-11-09,45,5485.518,60.52,0
15021,2015-11-09,46,5354.3,57.82,0
15022,2015-11-09,47,5215.906,56.72,0
15023,2015-11-09,48,5024.531,49.53,0
15024,2015-11-10,1,4870.873,49.39,1
15025,2015-11-10,2,4796.095,49.34,1
15026,2015-11-10,3,4800.627,53.42,1
15027,2015-11-10,4,4739.198,49.32,1
15028,2015-11-10,5,4684.9259999999995,46.04,1
15029,2015-11-10,6,4627.274,40.15,1
15030,2015-11-10,7,4588.21,39.16,1
15031,2015-11-10,8,4557.927,39.13,1
15032,2015-11-10,9,4544.3640000000005,39.12,1
15033,2015-11-10,10,4542.933,39.13,1
15034,2015-11-10,11,4553.643,39.13,1
15035,2015-11-10,12,4581.778,39.16,1
15036,2015-11-10,13,4617.195,40.15,1
15037,2015-11-10,14,4618.223,40.15,1
15038,2015-11-10,15,4644.142,40.18,1
15039,2015-11-10,16,4739.109,42.08,1
15040,2015-11-10,17,4864.835,52.36,1
15041,2015-11-10,18,4996.391,55.44,1
15042,2015-11-10,19,5099.005999999999,55.88,1
15043,2015-11-10,20,5197.735,56.71,1
15044,2015-11-10,21,5279.76,55.87,1
15045,2015-11-10,22,5320.231,55.89,1
15046,2015-11-10,23,5315.951999999999,55.45,1
15047,2015-11-10,24,5299.66,54.97,1
15048,2015-11-10,25,5289.934,55.45,1
15049,2015-11-10,26,5304.625,55.46,1
15050,2015-11-10,27,5331.925,56.04,1
15051,2015-11-10,28,5333.347,55.46,1
15052,2015-11-10,29,5323.606,55.46,1
15053,2015-11-10,30,5307.145,49.41,1
15054,2015-11-10,31,5286.37,54.45,1
15055,2015-11-10,32,5267.8769999999995,54.44,1
15056,2015-11-10,33,5238.161,52.38,1
15057,2015-11-10,34,5218.788,52.39,1
15058,2015-11-10,35,5215.95,52.38,1
15059,2015-11-10,36,5212.362,55.88,1
15060,2015-11-10,37,5258.0509999999995,56.72,1
15061,2015-11-10,38,5367.898,55.9,1
15062,2015-11-10,39,5455.132,57.49,1
15063,2015-11-10,40,5486.4130000000005,57.84,1
15064,2015-11-10,41,5483.6990000000005,57.84,1
15065,2015-11-10,42,5487.491,58.86,1
15066,2015-11-10,43,5480.071,59.88,1
15067,2015-11-10,44,5412.509,58.85,1
15068,2015-11-10,45,5308.174,57.83,1
15069,2015-11-10,46,5192.109,57.75,1
15070,2015-11-10,47,5092.088,58.38,1
15071,2015-11-10,48,5005.332,57.47,1
15072,2015-11-11,1,4914.664000000001,56.71,0
15073,2015-11-11,2,4808.1320000000005,54.37,0
15074,2015-11-11,3,4674.389,48.19,0
15075,2015-11-11,4,4606.981,46.2,0
15076,2015-11-11,5,4553.554,46.15,0
15077,2015-11-11,6,4503.322,45.71,0
15078,2015-11-11,7,4473.174,45.06,0
15079,2015-11-11,8,4454.765,45.05,0
15080,2015-11-11,9,4443.0109999999995,45.05,0
15081,2015-11-11,10,4453.715999999999,45.05,0
15082,2015-11-11,11,4525.523,45.06,0
15083,2015-11-11,12,4653.148,46.15,0
15084,2015-11-11,13,4817.227,47.97,0
15085,2015-11-11,14,4947.173,46.95,0
15086,2015-11-11,15,5178.094,47.98,0
15087,2015-11-11,16,5505.95,50.43,0
15088,2015-11-11,17,5800.785,56.15,0
15089,2015-11-11,18,5989.228,56.79,0
15090,2015-11-11,19,6152.726,58.92,0
15091,2015-11-11,20,6251.857,61.0,0
15092,2015-11-11,21,6339.717,63.85,0
15093,2015-11-11,22,6381.941999999999,63.88,0
15094,2015-11-11,23,6385.024,63.84,0
15095,2015-11-11,24,6330.309,62.33,0
15096,2015-11-11,25,6284.267,60.84,0
15097,2015-11-11,26,6307.357,61.01,0
15098,2015-11-11,27,6359.115,62.56,0
15099,2015-11-11,28,6389.630999999999,65.33,0
15100,2015-11-11,29,6381.475,62.35,0
15101,2015-11-11,30,6346.382,60.98,0
15102,2015-11-11,31,6323.063,62.38,0
15103,2015-11-11,32,6304.594,62.36,0
15104,2015-11-11,33,6273.109,60.8,0
15105,2015-11-11,34,6231.142,60.58,0
15106,2015-11-11,35,6156.453,58.91,0
15107,2015-11-11,36,6043.555,57.46,0
15108,2015-11-11,37,5970.213000000001,56.8,0
15109,2015-11-11,38,5994.366999999999,57.81,0
15110,2015-11-11,39,6000.723000000001,58.54,0
15111,2015-11-11,40,5970.555,58.54,0
15112,2015-11-11,41,5905.081,57.81,0
15113,2015-11-11,42,5843.87,57.52,0
15114,2015-11-11,43,5754.519,58.53,0
15115,2015-11-11,44,5617.979,56.77,0
15116,2015-11-11,45,5474.609,55.47,0
15117,2015-11-11,46,5330.866999999999,52.4,0
15118,2015-11-11,47,5183.571,55.46,0
15119,2015-11-11,48,5061.407999999999,51.42,0
15120,2015-11-12,1,4942.794,57.46,0
15121,2015-11-12,2,4833.285,55.37,0
15122,2015-11-12,3,4727.8859999999995,52.35,0
15123,2015-11-12,4,4668.097,50.19,0
15124,2015-11-12,5,4612.582,49.31,0
15125,2015-11-12,6,4573.851,47.08,0
15126,2015-11-12,7,4538.782999999999,47.07,0
15127,2015-11-12,8,4515.613,47.06,0
15128,2015-11-12,9,4508.0779999999995,47.07,0
15129,2015-11-12,10,4528.694,47.06,0
15130,2015-11-12,11,4580.516,47.07,0
15131,2015-11-12,12,4701.029,50.19,0
15132,2015-11-12,13,4874.034000000001,51.34,0
15133,2015-11-12,14,5017.682,54.34,0
15134,2015-11-12,15,5214.022,50.82,0
15135,2015-11-12,16,5505.005,56.73,0
15136,2015-11-12,17,5793.275,56.76,0
15137,2015-11-12,18,5990.604,58.87,0
15138,2015-11-12,19,6122.533,62.48,0
15139,2015-11-12,20,6202.391,65.58,0
15140,2015-11-12,21,6287.766,65.16,0
15141,2015-11-12,22,6334.741999999999,68.95,0
15142,2015-11-12,23,6349.741999999999,100.34,0
15143,2015-11-12,24,6294.669,72.9,0
15144,2015-11-12,25,6248.508000000001,67.77,0
15145,2015-11-12,26,6271.37,67.77,0
15146,2015-11-12,27,6335.647,65.66,0
15147,2015-11-12,28,6372.345,63.29,0
15148,2015-11-12,29,6384.735,62.56,0
15149,2015-11-12,30,6368.379,61.02,0
15150,2015-11-12,31,6375.357,61.03,0
15151,2015-11-12,32,6380.764,61.03,0
15152,2015-11-12,33,6373.727,61.03,0
15153,2015-11-12,34,6331.616,60.0,0
15154,2015-11-12,35,6259.795,59.99,0
15155,2015-11-12,36,6144.118,58.55,0
15156,2015-11-12,37,6066.616,57.9,0
15157,2015-11-12,38,6075.571999999999,58.54,0
15158,2015-11-12,39,6077.161999999999,58.92,0
15159,2015-11-12,40,6043.848000000001,58.92,0
15160,2015-11-12,41,5985.729,58.54,0
15161,2015-11-12,42,5923.435,57.93,0
15162,2015-11-12,43,5831.505,58.92,0
15163,2015-11-12,44,5705.043000000001,57.8,0
15164,2015-11-12,45,5575.098000000001,56.77,0
15165,2015-11-12,46,5439.168000000001,55.77,0
15166,2015-11-12,47,5296.609,57.48,0
15167,2015-11-12,48,5144.512,54.45,0
15168,2015-11-13,1,5006.669,58.83,0
15169,2015-11-13,2,4893.571,57.45,0
15170,2015-11-13,3,4824.985,56.4,0
15171,2015-11-13,4,4762.284000000001,53.61,0
15172,2015-11-13,5,4719.696,52.35,0
15173,2015-11-13,6,4673.375,52.06,0
15174,2015-11-13,7,4643.66,50.32,0
15175,2015-11-13,8,4616.931,48.4,0
15176,2015-11-13,9,4606.3,46.92,0
15177,2015-11-13,10,4620.082,48.34,0
15178,2015-11-13,11,4688.683,51.32,0
15179,2015-11-13,12,4814.697,53.36,0
15180,2015-11-13,13,4988.9259999999995,54.36,0
15181,2015-11-13,14,5122.907,51.36,0
15182,2015-11-13,15,5319.635,49.41,0
15183,2015-11-13,16,5615.28,55.47,0
15184,2015-11-13,17,5902.382,56.8,0
15185,2015-11-13,18,6112.022,58.53,0
15186,2015-11-13,19,6249.894,59.93,0
15187,2015-11-13,20,6333.355,60.0,0
15188,2015-11-13,21,6386.102,61.03,0
15189,2015-11-13,22,6450.767,62.73,0
15190,2015-11-13,23,6429.078,62.08,0
15191,2015-11-13,24,6375.361999999999,60.12,0
15192,2015-11-13,25,6327.978,59.99,0
15193,2015-11-13,26,6337.9130000000005,60.0,0
15194,2015-11-13,27,6372.539000000001,60.06,0
15195,2015-11-13,28,6409.357,60.63,0
15196,2015-11-13,29,6417.244000000001,61.02,0
15197,2015-11-13,30,6415.097,61.02,0
15198,2015-11-13,31,6414.65,61.03,0
15199,2015-11-13,32,6386.956999999999,60.62,0
15200,2015-11-13,33,6366.312,60.63,0
15201,2015-11-13,34,6293.571,59.6,0
15202,2015-11-13,35,6189.554,57.91,0
15203,2015-11-13,36,6073.130999999999,56.86,0
15204,2015-11-13,37,5987.344,56.61,0
15205,2015-11-13,38,6009.669,56.8,0
15206,2015-11-13,39,6019.346,57.25,0
15207,2015-11-13,40,5986.38,57.18,0
15208,2015-11-13,41,5923.683000000001,57.15,0
15209,2015-11-13,42,5862.576999999999,57.16,0
15210,2015-11-13,43,5772.849,57.87,0
15211,2015-11-13,44,5650.656,55.83,0
15212,2015-11-13,45,5537.215999999999,59.52,0
15213,2015-11-13,46,5392.385,56.82,0
15214,2015-11-13,47,5275.605,56.42,0
15215,2015-11-13,48,5159.725,54.45,0
15216,2015-11-14,1,5058.073,56.42,0
15217,2015-11-14,2,4952.704000000001,54.44,0
15218,2015-11-14,3,4866.077,54.43,0
15219,2015-11-14,4,4796.815,52.26,0
15220,2015-11-14,5,4730.973,50.98,0
15221,2015-11-14,6,4677.501,48.22,0
15222,2015-11-14,7,4638.8240000000005,43.2,0
15223,2015-11-14,8,4600.177,42.16,0
15224,2015-11-14,9,4581.028,41.51,0
15225,2015-11-14,10,4592.880999999999,41.55,0
15226,2015-11-14,11,4623.3279999999995,42.16,0
15227,2015-11-14,12,4684.24,43.2,0
15228,2015-11-14,13,4752.274,46.27,0
15229,2015-11-14,14,4796.388,48.23,0
15230,2015-11-14,15,4881.44,50.35,0
15231,2015-11-14,16,5080.915,55.7,0
15232,2015-11-14,17,5303.1140000000005,55.72,0
15233,2015-11-14,18,5491.055,57.9,0
15234,2015-11-14,19,5631.07,60.55,0
15235,2015-11-14,20,5738.286999999999,62.11,0
15236,2015-11-14,21,5844.64,64.89,0
15237,2015-11-14,22,5897.094,64.91,0
15238,2015-11-14,23,5905.001,64.36,0
15239,2015-11-14,24,5847.931,60.55,0
15240,2015-11-14,25,5805.397,62.11,0
15241,2015-11-14,26,5774.012,59.74,0
15242,2015-11-14,27,5742.258000000001,59.52,0
15243,2015-11-14,28,5736.225,59.51,0
15244,2015-11-14,29,5710.684,59.27,0
15245,2015-11-14,30,5689.585999999999,57.84,0
15246,2015-11-14,31,5661.774,57.44,0
15247,2015-11-14,32,5632.571,56.83,0
15248,2015-11-14,33,5598.044,56.75,0
15249,2015-11-14,34,5562.151,55.75,0
15250,2015-11-14,35,5534.536999999999,55.49,0
15251,2015-11-14,36,5533.424,55.75,0
15252,2015-11-14,37,5540.834,56.31,0
15253,2015-11-14,38,5612.184,57.49,0
15254,2015-11-14,39,5659.821,57.85,0
15255,2015-11-14,40,5657.420999999999,58.05,0
15256,2015-11-14,41,5622.775,57.84,0
15257,2015-11-14,42,5610.573,57.85,0
15258,2015-11-14,43,5585.226,57.84,0
15259,2015-11-14,44,5505.731,56.76,0
15260,2015-11-14,45,5416.823,56.82,0
15261,2015-11-14,46,5329.371,54.7,0
15262,2015-11-14,47,5251.978,54.4,0
15263,2015-11-14,48,5133.265,56.32,0
15264,2015-11-15,1,4997.539000000001,58.75,0
15265,2015-11-15,2,4907.984,54.44,0
15266,2015-11-15,3,4839.710999999999,50.4,0
15267,2015-11-15,4,4769.714,36.12,0
15268,2015-11-15,5,4722.7429999999995,34.28,0
15269,2015-11-15,6,4655.404,33.39,0
15270,2015-11-15,7,4620.664000000001,33.39,0
15271,2015-11-15,8,4591.833,33.33,0
15272,2015-11-15,9,4557.7429999999995,33.11,0
15273,2015-11-15,10,4564.552,33.11,0
15274,2015-11-15,11,4591.589,33.12,0
15275,2015-11-15,12,4630.693,33.39,0
15276,2015-11-15,13,4664.41,33.39,0
15277,2015-11-15,14,4663.808,33.39,0
15278,2015-11-15,15,4693.872,34.11,0
15279,2015-11-15,16,4790.767,47.95,0
15280,2015-11-15,17,4924.937,48.23,0
15281,2015-11-15,18,5035.311,50.4,0
15282,2015-11-15,19,5162.001,55.46,0
15283,2015-11-15,20,5253.618,57.71,0
15284,2015-11-15,21,5352.049,50.43,0
15285,2015-11-15,22,5375.159000000001,48.25,0
15286,2015-11-15,23,5372.232,49.78,0
15287,2015-11-15,24,5331.07,51.45,0
15288,2015-11-15,25,5299.138000000001,53.31,0
15289,2015-11-15,26,5299.153,53.3,0
15290,2015-11-15,27,5289.8240000000005,52.41,0
15291,2015-11-15,28,5288.905,53.13,0
15292,2015-11-15,29,5286.022,52.3,0
15293,2015-11-15,30,5257.728,50.43,0
15294,2015-11-15,31,5233.057,49.61,0
15295,2015-11-15,32,5225.314,49.77,0
15296,2015-11-15,33,5221.278,49.56,0
15297,2015-11-15,34,5223.808,50.28,0
15298,2015-11-15,35,5243.941,50.32,0
15299,2015-11-15,36,5259.681,54.47,0
15300,2015-11-15,37,5307.4130000000005,56.43,0
15301,2015-11-15,38,5427.041,53.31,0
15302,2015-11-15,39,5507.7390000000005,55.48,0
15303,2015-11-15,40,5543.642,56.51,0
15304,2015-11-15,41,5550.460999999999,58.51,0
15305,2015-11-15,42,5552.906,58.78,0
15306,2015-11-15,43,5534.11,58.78,0
15307,2015-11-15,44,5464.719,57.51,0
15308,2015-11-15,45,5363.276,54.48,0
15309,2015-11-15,46,5258.846,53.13,0
15310,2015-11-15,47,5152.141,57.48,0
15311,2015-11-15,48,5044.58,55.45,0
15312,2015-11-16,1,4928.008,56.41,0
15313,2015-11-16,2,4833.156,54.37,0
15314,2015-11-16,3,4725.302,50.33,0
15315,2015-11-16,4,4652.889,47.65,0
15316,2015-11-16,5,4608.129,48.05,0
15317,2015-11-16,6,4559.17,47.08,0
15318,2015-11-16,7,4528.376,48.01,0
15319,2015-11-16,8,4516.418,47.59,0
15320,2015-11-16,9,4498.9529999999995,47.34,0
15321,2015-11-16,10,4522.76,47.15,0
15322,2015-11-16,11,4610.853,48.14,0
15323,2015-11-16,12,4744.024,48.93,0
15324,2015-11-16,13,4925.494000000001,52.37,0
15325,2015-11-16,14,5083.704000000001,53.33,0
15326,2015-11-16,15,5305.380999999999,47.26,0
15327,2015-11-16,16,5604.7880000000005,49.79,0
15328,2015-11-16,17,5905.478,51.45,0
15329,2015-11-16,18,6117.344,54.49,0
15330,2015-11-16,19,6252.7919999999995,55.57,0
15331,2015-11-16,20,6328.217,55.79,0
15332,2015-11-16,21,6400.6,57.83,0
15333,2015-11-16,22,6433.307,59.57,0
15334,2015-11-16,23,6423.829000000001,58.91,0
15335,2015-11-16,24,6358.156,57.82,0
15336,2015-11-16,25,6302.03,56.54,0
15337,2015-11-16,26,6280.147,57.91,0
15338,2015-11-16,27,6302.149,58.93,0
15339,2015-11-16,28,6298.685,57.91,0
15340,2015-11-16,29,6296.95,55.52,0
15341,2015-11-16,30,6265.376,55.51,0
15342,2015-11-16,31,6246.843000000001,51.48,0
15343,2015-11-16,32,6243.533,51.48,0
15344,2015-11-16,33,6209.677,49.46,0
15345,2015-11-16,34,6177.968000000001,48.06,0
15346,2015-11-16,35,6110.307,49.36,0
15347,2015-11-16,36,6015.618,48.3,0
15348,2015-11-16,37,5945.616,51.46,0
15349,2015-11-16,38,5979.929,54.5,0
15350,2015-11-16,39,5997.155,55.5,0
15351,2015-11-16,40,5953.483,55.67,0
15352,2015-11-16,41,5899.718000000001,56.34,0
15353,2015-11-16,42,5838.3240000000005,58.85,0
15354,2015-11-16,43,5746.254,58.84,0
15355,2015-11-16,44,5612.238,56.33,0
15356,2015-11-16,45,5468.6,55.34,0
15357,2015-11-16,46,5321.608,53.34,0
15358,2015-11-16,47,5167.06,49.39,0
15359,2015-11-16,48,5010.317,47.5,0
15360,2015-11-17,1,4870.655,55.69,0
15361,2015-11-17,2,4763.059,45.33,0
15362,2015-11-17,3,4692.207,45.29,0
15363,2015-11-17,4,4623.69,43.14,0
15364,2015-11-17,5,4572.788,43.14,0
15365,2015-11-17,6,4538.455,43.13,0
15366,2015-11-17,7,4502.745,42.08,0
15367,2015-11-17,8,4483.77,42.04,0
15368,2015-11-17,9,4476.191,42.03,0
15369,2015-11-17,10,4471.37,34.2,0
15370,2015-11-17,11,4534.638,42.11,0
15371,2015-11-17,12,4674.920999999999,42.11,0
15372,2015-11-17,13,4859.974,45.31,0
15373,2015-11-17,14,5003.871,46.2,0
15374,2015-11-17,15,5196.468,44.24,0
15375,2015-11-17,16,5494.897,45.85,0
15376,2015-11-17,17,5819.015,55.52,0
15377,2015-11-17,18,6010.892,50.46,0
15378,2015-11-17,19,6128.234,49.27,0
15379,2015-11-17,20,6205.8,50.27,0
15380,2015-11-17,21,6266.196,52.48,0
15381,2015-11-17,22,6317.685,55.55,0
15382,2015-11-17,23,6308.535,55.41,0
15383,2015-11-17,24,6262.776999999999,50.47,0
15384,2015-11-17,25,6236.406,50.28,0
15385,2015-11-17,26,6247.191,53.34,0
15386,2015-11-17,27,6282.254,55.78,0
15387,2015-11-17,28,6302.75,55.78,0
15388,2015-11-17,29,6319.613,55.78,0
15389,2015-11-17,30,6299.405,55.53,0
15390,2015-11-17,31,6281.643,55.77,0
15391,2015-11-17,32,6269.625,55.53,0
15392,2015-11-17,33,6265.47,55.53,0
15393,2015-11-17,34,6226.545,50.28,0
15394,2015-11-17,35,6166.795999999999,45.43,0
15395,2015-11-17,36,6045.831,52.49,0
15396,2015-11-17,37,5973.592,55.7,0
15397,2015-11-17,38,6000.42,57.75,0
15398,2015-11-17,39,6025.871999999999,59.89,0
15399,2015-11-17,40,5996.976,59.89,0
15400,2015-11-17,41,5924.846,58.86,0
15401,2015-11-17,42,5881.597,61.95,0
15402,2015-11-17,43,5780.319,58.88,0
15403,2015-11-17,44,5652.972,55.75,0
15404,2015-11-17,45,5502.849,50.38,0
15405,2015-11-17,46,5361.422,46.66,0
15406,2015-11-17,47,5213.023,47.26,0
15407,2015-11-17,48,5031.335,50.42,0
15408,2015-11-18,1,4864.561,62.74,0
15409,2015-11-18,2,4754.968,58.82,0
15410,2015-11-18,3,4708.608,59.82,0
15411,2015-11-18,4,4640.509,57.71,0
15412,2015-11-18,5,4589.149,55.67,0
15413,2015-11-18,6,4544.657,55.31,0
15414,2015-11-18,7,4510.901,54.29,0
15415,2015-11-18,8,4493.695,54.3,0
15416,2015-11-18,9,4484.128,52.94,0
15417,2015-11-18,10,4495.082,52.93,0
15418,2015-11-18,11,4568.643,50.33,0
15419,2015-11-18,12,4703.369000000001,55.68,0
15420,2015-11-18,13,4867.827,57.14,0
15421,2015-11-18,14,4995.157999999999,57.81,0
15422,2015-11-18,15,5212.157999999999,51.66,0
15423,2015-11-18,16,5507.858,58.85,0
15424,2015-11-18,17,5804.374,59.91,0
15425,2015-11-18,18,5999.366999999999,57.81,0
15426,2015-11-18,19,6115.704000000001,58.9,0
15427,2015-11-18,20,6188.55,59.93,0
15428,2015-11-18,21,6253.483,60.99,0
15429,2015-11-18,22,6300.459,62.46,0
15430,2015-11-18,23,6307.695,62.45,0
15431,2015-11-18,24,6273.2880000000005,61.87,0
15432,2015-11-18,25,6226.963000000001,60.24,0
15433,2015-11-18,26,6254.5109999999995,60.61,0
15434,2015-11-18,27,6316.154,62.91,0
15435,2015-11-18,28,6360.233,63.42,0
15436,2015-11-18,29,6378.7609999999995,63.51,0
15437,2015-11-18,30,6364.925,63.36,0
15438,2015-11-18,31,6358.265,63.13,0
15439,2015-11-18,32,6358.429,63.13,0
15440,2015-11-18,33,6347.53,63.13,0
15441,2015-11-18,34,6321.437,62.98,0
15442,2015-11-18,35,6250.236999999999,62.03,0
15443,2015-11-18,36,6134.302,58.94,0
15444,2015-11-18,37,6058.116999999999,59.94,0
15445,2015-11-18,38,6071.789000000001,60.59,0
15446,2015-11-18,39,6059.856,60.59,0
15447,2015-11-18,40,6028.396,60.59,0
15448,2015-11-18,41,5982.021,60.58,0
15449,2015-11-18,42,5920.776,62.71,0
15450,2015-11-18,43,5831.882,61.91,0
15451,2015-11-18,44,5709.869000000001,60.02,0
15452,2015-11-18,45,5574.596,57.88,0
15453,2015-11-18,46,5438.258000000001,55.77,0
15454,2015-11-18,47,5290.704000000001,59.89,0
15455,2015-11-18,48,5198.207,57.76,0
15456,2015-11-19,1,5096.064,64.32,0
15457,2015-11-19,2,4989.532,63.1,0
15458,2015-11-19,3,4859.194,62.94,0
15459,2015-11-19,4,4796.4529999999995,62.01,0
15460,2015-11-19,5,4745.664000000001,60.42,0
15461,2015-11-19,6,4700.661,59.82,0
15462,2015-11-19,7,4670.1,58.8,0
15463,2015-11-19,8,4644.887,57.79,0
15464,2015-11-19,9,4630.2609999999995,57.71,0
15465,2015-11-19,10,4645.325,57.71,0
15466,2015-11-19,11,4712.753,58.81,0
15467,2015-11-19,12,4843.414000000001,60.41,0
15468,2015-11-19,13,5010.232,61.8,0
15469,2015-11-19,14,5141.569,58.85,0
15470,2015-11-19,15,5331.061,46.26,0
15471,2015-11-19,16,5626.035,55.74,0
15472,2015-11-19,17,5907.193,58.9,0
15473,2015-11-19,18,6110.923000000001,59.92,0
15474,2015-11-19,19,6243.23,60.98,0
15475,2015-11-19,20,6327.391,62.01,0
15476,2015-11-19,21,6401.130999999999,63.52,0
15477,2015-11-19,22,6446.189,63.95,0
15478,2015-11-19,23,6439.619000000001,63.92,0
15479,2015-11-19,24,6383.851,63.52,0
15480,2015-11-19,25,6337.351,63.16,0
15481,2015-11-19,26,6350.393,63.16,0
15482,2015-11-19,27,6389.406999999999,63.42,0
15483,2015-11-19,28,6418.844,63.53,0
15484,2015-11-19,29,6420.857,63.91,0
15485,2015-11-19,30,6407.866,63.87,0
15486,2015-11-19,31,6385.63,63.78,0
15487,2015-11-19,32,6366.003000000001,63.52,0
15488,2015-11-19,33,6307.4169999999995,63.11,0
15489,2015-11-19,34,6255.217,62.03,0
