TRADING_DATE,PERIOD,DEMAND,USEP
6/19/17,22,6633.593,75.05
6/19/17,23,6631.068,75.35
6/19/17,24,6588.103,74.49
6/19/17,25,6550.445,70.57
6/19/17,26,6583.342,74.54
6/19/17,27,6650.988,75.66
6/19/17,28,6674.019,79.35
6/19/17,29,6681.39,79.35
6/19/17,30,6673.284,75.29
6/19/17,31,6643.812,75
6/19/17,32,6639.418,75.61
6/19/17,33,6622.913,75.05
6/19/17,34,6593.948,74.48
6/19/17,35,6521.033,69.02
6/19/17,36,6388.433,68.5
6/19/17,37,6292.104,67.96
6/19/17,38,6310.573,70.07
6/19/17,39,6340.393,71.32
6/19/17,40,6355.343,75.59
6/19/17,41,6295.996,74.26
6/19/17,42,6257.677,84.36
6/19/17,43,6181.547,83.45
6/19/17,44,6058.216,79.26
6/19/17,45,5910.727,74.68
6/19/17,46,5775.036,72.43
6/19/17,47,5646.188,69.02
6/19/17,48,5483.411,65.91
6/20/17,1,5323.958,73.52
6/20/17,2,5226.492,70.5
6/20/17,3,5172.96,72.38
6/20/17,4,5111.143,68
6/20/17,5,5055.554,72.46
6/20/17,6,5011.107,70.52
6/20/17,7,4984.458,68.98
6/20/17,8,4952.958,67.96
6/20/17,9,4944.623,67.94
6/20/17,10,4967.043,67.94
6/20/17,11,5031.936,70.52
6/20/17,12,5171.573,74.07
6/20/17,13,5333.322,75.59
6/20/17,14,5448.502,80.02
6/20/17,15,5613.352,70.97
6/20/17,16,5885.698,70.92
6/20/17,17,6211.66,77.3
6/20/17,18,6402.786,74.48
6/20/17,19,6513.886,84.32
6/20/17,20,6621.059,87.98
6/20/17,21,6682.528,117.28
6/20/17,22,6740.389,104.39
6/20/17,23,6722.273,101.49
6/20/17,24,6656.102,86.51
6/20/17,25,6590.623,75.32
6/20/17,26,6588.267,75.3
6/20/17,27,6646.366,81.4
6/20/17,28,6684.322,83.49
6/20/17,29,6700.514,83.42
6/20/17,30,6674.74,83.43
6/20/17,31,6657.489,82.3
6/20/17,32,6638.509,80.45
6/20/17,33,6647.256,81.39
6/20/17,34,6611.999,86.1
6/20/17,35,6555.321,94.36
6/20/17,36,6426.081,74.15
6/20/17,37,6337.809,67.62
6/20/17,38,6346.382,80.68
6/20/17,39,6378.354,83.43
6/20/17,40,6360.879,82.22
6/20/17,41,6310.891,82.41
6/20/17,42,6281.28,88.68
6/20/17,43,6225.636,87.55
6/20/17,44,6107.931,83.92
6/20/17,45,5978.16,81.39
6/20/17,46,5861.524,76.46
6/20/17,47,5739.908,71.71
6/20/17,48,5579.526,66.4
6/21/17,1,5423.985,75.76
6/21/17,2,5322.12,72.39
6/21/17,3,5266.301,72.39
6/21/17,4,5194.743,71.85
6/21/17,5,5138.741,81.33
6/21/17,6,5074.947,74.87
6/21/17,7,5028.8,72.35
6/21/17,8,5012.136,72.34
6/21/17,9,5028.313,72.34
6/21/17,10,5053.794,72.34
6/21/17,11,5131.918,77.45
6/21/17,12,5253.176,82.24
6/21/17,13,5421.331,77.32
6/21/17,14,5539.612,74.86
6/21/17,15,5675.074,66.92
6/21/17,16,5952.897,66.93
6/21/17,17,6302.477,79.35
6/21/17,18,6490.497,84.26
6/21/17,19,6594.559,91.49
6/21/17,20,6667.986,115.02
6/21/17,21,6719.395,115.09
6/21/17,22,6756.765,141.42
6/21/17,23,6754.334,141.23
6/21/17,24,6676.32,88.53
6/21/17,25,6624.707,81.39
6/21/17,26,6648.697,82.36
6/21/17,27,6695.375,83.94
6/21/17,28,6738.172,84.4
6/21/17,29,6730.791,83.94
6/21/17,30,6740.687,84.4
6/21/17,31,6724.246,81.47
6/21/17,32,6715.181,81.45
6/21/17,33,6680.734,79.32
6/21/17,34,6627.922,75.39
6/21/17,35,6525.058,79.32
6/21/17,36,6372.494,70.83
6/21/17,37,6277.701,67.96
6/21/17,38,6294.967,68.43
6/21/17,39,6325.587,68.99
6/21/17,40,6330.508,73.85
6/21/17,41,6284.396,74.92
6/21/17,42,6243.866,84.35
6/21/17,43,6189.951,85.21
6/21/17,44,6066.77,82.29
6/21/17,45,5927.967,73.14
6/21/17,46,5799.906,71.26
6/21/17,47,5674.08,66.96
6/21/17,48,5557.076,66.85
6/22/17,1,5460.012,75.58
6/22/17,2,5355.791,72.4
6/22/17,3,5242.222,70.5
6/22/17,4,5179.57,69.24
6/22/17,5,5114.905,72.37
6/22/17,6,5071.289,72.35
6/22/17,7,5017.384,72.35
6/22/17,8,5006.803,84.22
6/22/17,9,5015.585,84.68
6/22/17,10,5032.528,85.22
6/22/17,11,5096.173,86.29
6/22/17,12,5241.193,88.4
6/22/17,13,5396.337,102.55
6/22/17,14,5526.123,131.92
6/22/17,15,5683.608,87.5
6/22/17,16,5962.827,88.47
6/22/17,17,6284.992,359.39
6/22/17,18,6471.193,116.29
6/22/17,19,6583.635,640.83
6/22/17,20,6657.35,729.45
6/22/17,21,6731.194,732.52
6/22/17,22,6768.633,902.94
6/22/17,23,6758.623,700.97
6/22/17,24,6688.194,535.12
6/22/17,25,6629.13,184.81
6/22/17,26,6638.722,184.17
6/22/17,27,6694.501,216.27
6/22/17,28,6726.02,190.15
6/22/17,29,6753.047,240.62
6/22/17,30,6733.187,322.29
6/22/17,31,6708.521,154.72
6/22/17,32,6698.004,189.76
6/22/17,33,6702.8,189.34
6/22/17,34,6666.027,133.33
6/22/17,35,6608.023,106.14
6/22/17,36,6473.907,86.53
6/22/17,37,6392.851,83.49
6/22/17,38,6406.782,81.05
6/22/17,39,6423.541,83.51
6/22/17,40,6417.94,82.4
6/22/17,41,6360.482,81.48
6/22/17,42,6318.952,91.63
6/22/17,43,6257.712,89.95
6/22/17,44,6142.696,87.63
6/22/17,45,6027.86,86.02
6/22/17,46,5899.35,87.65
6/22/17,47,5783.619,85.23
6/22/17,48,5631.288,75.47
6/23/17,1,5488.441,85.33
6/23/17,2,5386.615,83.28
6/23/17,3,5317.333,83.45
6/23/17,4,5260.417,78.55
6/23/17,5,5198.297,85.27
6/23/17,6,5149.154,100.91
6/23/17,7,5096.144,91.59
6/23/17,8,5077.943,87.28
6/23/17,9,5072.785,85.24
6/23/17,10,5085.92,83.19
6/23/17,11,5158.144,85.32
6/23/17,12,5285.665,88.1
6/23/17,13,5448.218,91.53
6/23/17,14,5558.378,101.01
6/23/17,15,5718.899,88.42
6/23/17,16,5996.061,90.36
6/23/17,17,6305.658,103.67
6/23/17,18,6491.307,107.58
6/23/17,19,6581.9,103.14
6/23/17,20,6670.814,140.2
6/23/17,21,6738.694,184.37
6/23/17,22,6728.456,184.36
6/23/17,23,6622.247,112.92
6/23/17,24,6511.783,86.47
6/23/17,25,6385.262,75.52
6/23/17,26,6429.818,79.29
6/23/17,27,6472.347,80.51
6/23/17,28,6491.879,70.28
6/23/17,29,6491.943,70.52
6/23/17,30,6453.272,70.27
6/23/17,31,6449.007,70.18
6/23/17,32,6429.336,69.74
6/23/17,33,6405.739,69.6
6/23/17,34,6355.01,69.1
6/23/17,35,6276.151,68.07
6/23/17,36,6197.819,69.51
6/23/17,37,6138.715,75.53
6/23/17,38,6149.326,75.57
6/23/17,39,6138.636,79.29
6/23/17,40,6117.593,75.97
6/23/17,41,6063.733,79.24
6/23/17,42,6000.276,81.5
6/23/17,43,5926.188,76.42
6/23/17,44,5822.708,81.49
6/23/17,45,5713.631,80.38
6/23/17,46,5616.711,86.28
6/23/17,47,5502.347,82.06
6/23/17,48,5418.224,77.91
6/24/17,1,5338.699,91.3
6/24/17,2,5242.51,88.37
6/24/17,3,5113.693,84.27
6/24/17,4,5037.17,83.06
6/24/17,5,4986.978,86.23
6/24/17,6,4934.022,85.14
6/24/17,7,4897.89,84.1
6/24/17,8,4874.183,83.09
6/24/17,9,4856.684,82.9
6/24/17,10,4850.844,82.4
6/24/17,11,4875.953,83.03
6/24/17,12,4947.277,84.12
6/24/17,13,5008.592,85.12
6/24/17,14,5059.505,86.21
6/24/17,15,5146.45,75.57
6/24/17,16,5324.619,82.91
6/24/17,17,5553.766,84.29
6/24/17,18,5711.991,84.21
6/24/17,19,5829.03,84.25
6/24/17,20,5917.585,85.36
6/24/17,21,6005.137,88.43
6/24/17,22,6045.791,88.44
6/24/17,23,6035.404,88.42
6/24/17,24,5996.151,86.43
6/24/17,25,5924.474,84.37
6/24/17,26,5894.813,83.26
6/24/17,27,5890.777,83.27
6/24/17,28,5881.041,83.1
6/24/17,29,5844.864,83.28
6/24/17,30,5805.159,81.46
6/24/17,31,5784.349,81.47
6/24/17,32,5746.453,70.95
6/24/17,33,5717.652,70.48
6/24/17,34,5661.302,70.14
6/24/17,35,5635.1,69.15
6/24/17,36,5625.195,69.4
6/24/17,37,5664.682,73.21
6/24/17,38,5753.491,82.28
6/24/17,39,5828.826,85.34
6/24/17,40,5865.962,87.47
6/24/17,41,5833.155,85.82
6/24/17,42,5839.233,86.44
6/24/17,43,5832.787,85.37
6/24/17,44,5785.935,85.33
6/24/17,45,5690.098,83.29
6/24/17,46,5620.295,90.47
6/24/17,47,5540.551,88.41
6/24/17,48,5437.945,90.93
6/25/17,1,5350.399,88.43
6/25/17,2,5239.434,85.31
6/25/17,3,5158.87,85.27
6/25/17,4,5085.97,84.19
6/25/17,5,5013.07,88.38
6/25/17,6,4965.969,87.28
6/25/17,7,4915.544,85.27
6/25/17,8,4887.473,85.14
6/25/17,9,4841.933,83.12
6/25/17,10,4839.826,83.12
6/25/17,11,4860.093,83.11
6/25/17,12,4901.006,84.2
6/25/17,13,4920.588,84.13
6/25/17,14,4930.772,83.16
6/25/17,15,4957.704,69.68
6/25/17,16,5051.911,75.61
6/25/17,17,5172.756,81.34
6/25/17,18,5273.558,84.24
6/25/17,19,5346.726,84.33
6/25/17,20,5433.557,86.39
6/25/17,21,5510.333,88.44
6/25/17,22,5551.237,84.29
6/25/17,23,5543.2,85.28
6/25/17,24,5497.461,83.19
6/25/17,25,5446.186,82.51
6/25/17,26,5426.728,82.17
6/25/17,27,5435.401,82.15
6/25/17,28,5428.145,82.13
6/25/17,29,5410.203,82.1
6/25/17,30,5391.903,81.29
6/25/17,31,5380.741,81.29
6/25/17,32,5356.427,80.27
6/25/17,33,5351.279,80.27
6/25/17,34,5352.834,80.26
6/25/17,35,5362.869,79.96
6/25/17,36,5361.064,80.27
6/25/17,37,5413.707,82.12
6/25/17,38,5522.172,85.28
6/25/17,39,5608.595,86.39
6/25/17,40,5639.837,88.27
6/25/17,41,5653.151,88.42
6/25/17,42,5697.181,91.08
6/25/17,43,5693.393,91.38
6/25/17,44,5630.155,88.42
6/25/17,45,5546.734,86.39
6/25/17,46,5459.113,85.28
6/25/17,47,5351.239,85.56
6/25/17,48,5294.973,85.32
6/26/17,1,5234.921,85.28
6/26/17,2,5169.724,84.32
6/26/17,3,5034.694,82.11
6/26/17,4,4966.352,81.3
6/26/17,5,4901.419,85.15
6/26/17,6,4849.194,84.12
6/26/17,7,4818.012,83.09
6/26/17,8,4786.488,82.02
6/26/17,9,4767.537,81.28
6/26/17,10,4751.583,80.55
6/26/17,11,4784.43,81.2
6/26/17,12,4822.958,82.01
6/26/17,13,4841.202,81.26
6/26/17,14,4854.05,80.53
6/26/17,15,4875.123,66.81
6/26/17,16,4978.891,68.35
6/26/17,17,5110.308,75.16
6/26/17,18,5235.542,81.33
6/26/17,19,5319.083,82.39
6/26/17,20,5425.997,84.33
6/26/17,21,5492.272,86.39
6/26/17,22,5537.569,83.17
6/26/17,23,5547.072,83.87
6/26/17,24,5517.142,82.97
6/26/17,25,5512.108,83.17
6/26/17,26,5534.006,83.86
6/26/17,27,5544.323,83.87
6/26/17,28,5565.948,84.19
6/26/17,29,5567.409,85.18
6/26/17,30,5553.95,84.18
6/26/17,31,5551.068,84.33
6/26/17,32,5521.426,83.86
6/26/17,33,5513.932,83.84
6/26/17,34,5499.981,83.82
6/26/17,35,5517.515,83.84
6/26/17,36,5519.081,84.14
6/26/17,37,5553.905,85.24
6/26/17,38,5652.734,91.34
6/26/17,39,5757.332,101.13
6/26/17,40,5783.748,101.63
6/26/17,41,5799.846,102.55
6/26/17,42,5861.032,118.71
6/26/17,43,5858.308,119.89
6/26/17,44,5803.911,103.17
6/26/17,45,5685.377,96.01
6/26/17,46,5567.692,90.93
6/26/17,47,5457.363,91.36
6/26/17,48,5418.657,90.97
6/27/17,1,5378.787,86.39
6/27/17,2,5255.994,84.2
6/27/17,3,5082.476,81.27
6/27/17,4,5020.431,74.66
6/27/17,5,4960.468,75.14
6/27/17,6,4916.185,75.73
6/27/17,7,4880.654,74.42
6/27/17,8,4851.794,70.5
6/27/17,9,4863.13,72.71
6/27/17,10,4881.181,73.09
6/27/17,11,4930.046,75.35
6/27/17,12,5026.211,80.21
6/27/17,13,5182.254,83.07
6/27/17,14,5317.661,84.21
6/27/17,15,5523.29,81.22
6/27/17,16,5810.338,83.14
6/27/17,17,6094.602,83.27
6/27/17,18,6301.205,73.61
6/27/17,19,6426.364,76.63
6/27/17,20,6485.492,79.48
6/27/17,21,6526.157,79.29
6/27/17,22,6542.428,79.29
6/27/17,23,6520.824,76.46
6/27/17,24,6444.584,69.19
6/27/17,25,6391.753,68.6
6/27/17,26,6344.692,67.13
6/27/17,27,6447.298,69.75
6/27/17,28,6476.149,70.73
6/27/17,29,6486.143,71.2
6/27/17,30,6471.134,81.54
6/27/17,31,6462.093,82.41
6/27/17,32,6473.614,83.9
6/27/17,33,6460.737,83.9
6/27/17,34,6427.989,75.53
6/27/17,35,6353.444,75.57
6/27/17,36,6253.239,66.6
6/27/17,37,6207.202,84.32
6/27/17,38,6214.304,85.17
6/27/17,39,6212.515,84.36
6/27/17,40,6203.564,81.43
6/27/17,41,6158.7,78.79
6/27/17,42,6134.769,83.89
6/27/17,43,6065.92,81.48
6/27/17,44,5957.44,75.57
6/27/17,45,5813.394,68.2
6/27/17,46,5668.891,65.53
6/27/17,47,5533.121,64.61
6/27/17,48,5359.027,63.53
6/28/17,1,5200.752,66.01
6/28/17,2,5089.404,63.94
6/28/17,3,5025.932,63.88
6/28/17,4,4948.152,63.52
6/28/17,5,4894.133,63.49
6/28/17,6,4863.582,63.49
6/28/17,7,4824.001,63.42
6/28/17,8,4810.055,63.42
6/28/17,9,4811.02,63.42
6/28/17,10,4839.667,63.42
6/28/17,11,4896.797,63.5
6/28/17,12,5033.412,65.89
6/28/17,13,5208.818,68.33
6/28/17,14,5354.474,72.73
6/28/17,15,5542.976,64.9
6/28/17,16,5817.161,67.05
6/28/17,17,6139.863,75.59
6/28/17,18,6313.441,69.23
6/28/17,19,6422.811,75.56
6/28/17,20,6518.796,81.52
6/28/17,21,6599.216,83.55
6/28/17,22,6643.961,83.92
6/28/17,23,6637.713,83.91
6/28/17,24,6581.19,79.31
6/28/17,25,6517.201,71.26
6/28/17,26,6551.737,74.84
6/28/17,27,6616.094,81.53
6/28/17,28,6650.372,79.31
6/28/17,29,6622.783,79.31
6/28/17,30,6601.05,79.32
6/28/17,31,6603.887,79.35
6/28/17,32,6612.843,80.56
6/28/17,33,6612.446,80.54
6/28/17,34,6589.986,80.55
6/28/17,35,6490.686,70.55
6/28/17,36,6328.763,79.26
6/28/17,37,6196.909,67.04
6/28/17,38,6191.358,68.18
6/28/17,39,6196.69,68.27
6/28/17,40,6169.569,67.8
6/28/17,41,6136.235,67.1
6/28/17,42,6104.07,79.84
6/28/17,43,6047.58,75.42
6/28/17,44,5949.045,72.88
6/28/17,45,5814.786,71.45
6/28/17,46,5687.981,68.44
6/28/17,47,5546.803,64.63
6/28/17,48,5391.625,63.95
6/29/17,1,5290.59,69.4
6/29/17,2,5214.236,68.09
6/29/17,3,5082.625,67.01
6/29/17,4,4995.963,64.91
6/29/17,5,4933.585,63.89
6/29/17,6,4887.841,64.9
6/29/17,7,4853.001,63.77
6/29/17,8,4851.058,63.78
6/29/17,9,4850.124,63.49
6/29/17,10,4874.939,63.85
6/29/17,11,4951.83,65.89
6/29/17,12,5079.787,67.98
6/29/17,13,5249.508,79.96
6/29/17,14,5411.584,84.47
6/29/17,15,5602.447,75.48
6/29/17,16,5885.027,133.22
6/29/17,17,6145.44,226.19
6/29/17,18,6341.978,129.9
6/29/17,19,6461.487,129.87
6/29/17,20,6532.568,124.13
6/29/17,21,6606.979,129.92
6/29/17,22,6645.874,129.93
6/29/17,23,6643.031,129.94
6/29/17,24,6567.219,124.97
6/29/17,25,6498.399,93.01
6/29/17,26,6504.84,96.05
6/29/17,27,6520.093,87.06
6/29/17,28,6527.076,84.12
6/29/17,29,6512.514,81.82
6/29/17,30,6487.371,83.35
6/29/17,31,6507.151,84.45
6/29/17,32,6489.279,81.51
6/29/17,33,6464.171,80.5
6/29/17,34,6437.914,78.61
6/29/17,35,6379.576,73.4
6/29/17,36,6255.759,69.45
6/29/17,37,6172.874,67.26
6/29/17,38,6185.215,76.84
6/29/17,39,6232.688,79.23
6/29/17,40,6221.819,79.1
6/29/17,41,6193.962,83.46
6/29/17,42,6176.194,89.06
6/29/17,43,6106.371,85.28
6/29/17,44,5991.772,83.98
6/29/17,45,5850.177,72.53
6/29/17,46,5727.294,68.44
6/29/17,47,5579.71,66.34
6/29/17,48,5405.581,64.59
6/30/17,1,5245.507,66.02
6/30/17,2,5128.478,63.95
6/30/17,3,5074.31,64.93
6/30/17,4,4993.622,63.53
6/30/17,5,4925.022,63.51
6/30/17,6,4886.191,63.8
6/30/17,7,4838.499,63.43
6/30/17,8,4821.332,63.42
6/30/17,9,4822.784,63.42
6/30/17,10,4845.8,63.43
6/30/17,11,4913.973,63.77
6/30/17,12,5061.04,65.93
6/30/17,13,5229.504,70.51
6/30/17,14,5382.306,77.74
6/30/17,15,5580.902,64.91
6/30/17,16,5858.378,69.43
6/30/17,17,6133.571,75.53
6/30/17,18,6317.392,83.48
6/30/17,19,6420.957,83.31
6/30/17,20,6489.503,83.34
6/30/17,21,6556.469,82.78
6/30/17,22,6600.493,83.65
6/30/17,23,6583.277,83.36
6/30/17,24,6513.786,75.63
6/30/17,25,6470.249,71.94
6/30/17,26,6488.236,75.27
6/30/17,27,6550.346,79.3
6/30/17,28,6597.824,79.29
6/30/17,29,6599.429,79.3
6/30/17,30,6586.696,81.01
6/30/17,31,6582.835,81.02
6/30/17,32,6587.675,81.02
6/30/17,33,6571.215,80.52
6/30/17,34,6544.764,79.29
6/30/17,35,6473.221,75.24
6/30/17,36,6335.428,79.32
6/30/17,37,6250.257,71.51
6/30/17,38,6255.356,74.03
6/30/17,39,6257.175,72.52
6/30/17,40,6228.324,69.1
6/30/17,41,6196.308,68.15
6/30/17,42,6152.502,82.37
6/30/17,43,6087.664,81.45
6/30/17,44,5983.159,79.3
6/30/17,45,5865.395,70.52
6/30/17,46,5755.28,68.61
6/30/17,47,5665.308,81.45
6/30/17,48,5581.882,85.47
7/1/17,1,5504.25,92.49
7/1/17,2,5405.755,89.93
7/1/17,3,5255.522,85.87
7/1/17,4,5164.546,83.79
7/1/17,5,5092.863,85.2
7/1/17,6,5039.182,83.17
7/1/17,7,4992.42,81.42
7/1/17,8,4975.253,81.21
7/1/17,9,4943.793,81.19
7/1/17,10,4951.561,80.28
7/1/17,11,4977.097,81.19
7/1/17,12,5025.232,81.19
7/1/17,13,5086.909,79.22
7/1/17,14,5135.829,70.65
7/1/17,15,5216.532,70.66
7/1/17,16,5389.269,81.31
7/1/17,17,5618.336,88.91
7/1/17,18,5794.692,85.19
7/1/17,19,5909.479,85.42
7/1/17,20,6001.454,89.01
7/1/17,21,6086.52,96.03
7/1/17,22,6130.107,90.26
7/1/17,23,6124.77,89.02
7/1/17,24,6079.185,85.32
7/1/17,25,6048.654,83.9
7/1/17,26,6008.889,84.45
7/1/17,27,6003.646,83.88
7/1/17,28,5976.992,83.39
7/1/17,29,5954.035,83.44
7/1/17,30,5931.044,83.27
7/1/17,31,5924.464,83.37
7/1/17,32,5884.391,81.5
7/1/17,33,5842.807,81.33
7/1/17,34,5805.78,80.42
7/1/17,35,5761.03,84.42
7/1/17,36,5749.803,85.3
7/1/17,37,5759.842,85.29
7/1/17,38,5828.344,86.31
7/1/17,39,5867.04,89.01
7/1/17,40,5881.657,89.02
7/1/17,41,5875.564,89.02
7/1/17,42,5882.01,90.22
7/1/17,43,5898.242,103.8
7/1/17,44,5845.704,89.02
7/1/17,45,5752.233,85.91
7/1/17,46,5676.336,89.93
7/1/17,47,5602.447,88.98
7/1/17,48,5508.251,118.54
7/2/17,1,5386.153,88.41
7/2/17,2,5292.473,85.37
7/2/17,3,5205.866,85.26
7/2/17,4,5136.967,83.18
7/2/17,5,5064.867,83.16
7/2/17,6,5008.796,83.1
7/2/17,7,4950.011,81.2
7/2/17,8,4928.177,80.28
7/2/17,9,4884.675,73.55
7/2/17,10,4881.758,73.47
7/2/17,11,4906.066,76.56
7/2/17,12,4950.383,80.86
7/2/17,13,4975.591,81.17
7/2/17,14,4982.087,76.74
7/2/17,15,4990.024,69.02
7/2/17,16,5086.293,69.32
7/2/17,17,5228.813,79.13
7/2/17,18,5352.491,83.22
7/2/17,19,5458.511,85.46
7/2/17,20,5565.694,88.97
7/2/17,21,5639.971,90.92
7/2/17,22,5684.736,86.28
7/2/17,23,5677.122,85.46
7/2/17,24,5655.944,85.39
7/2/17,25,5615.687,83.86
7/2/17,26,5625.473,85.28
7/2/17,27,5650.065,85.39
7/2/17,28,5663.529,85.47
7/2/17,29,5657.868,85.38
7/2/17,30,5638.634,85.24
7/2/17,31,5624.574,83.83
7/2/17,32,5615.126,83.82
7/2/17,33,5610.424,83.81
7/2/17,34,5606.458,83.81
7/2/17,35,5615.389,83.13
7/2/17,36,5585.033,81.3
7/2/17,37,5617.437,83.12
7/2/17,38,5731.384,86.2
7/2/17,39,5818.99,85.34
7/2/17,40,5828.632,85.22
7/2/17,41,5883.456,88.93
7/2/17,42,5913.808,90.15
7/2/17,43,5930.189,89.99
7/2/17,44,5875.062,86.23
7/2/17,45,5777.859,85.23
7/2/17,46,5681.788,83.9
7/2/17,47,5582.403,99.56
7/2/17,48,5467.681,99.53
7/3/17,1,5357.014,88.44
7/3/17,2,5250.87,85.29
7/3/17,3,5158.477,85.17
7/3/17,4,5090.855,83.14
7/3/17,5,5014.248,83.12
7/3/17,6,4974.324,81.42
7/3/17,7,4936.065,81.19
7/3/17,8,4922.104,80.41
7/3/17,9,4903.149,79.12
7/3/17,10,4918.551,80.28
7/3/17,11,4988.21,81.3
7/3/17,12,5125.313,83.27
7/3/17,13,5297.056,86.16
7/3/17,14,5437.563,83.55
7/3/17,15,5628.093,76.16
7/3/17,16,5914.713,82.49
7/3/17,17,6229.07,92.48
7/3/17,18,6405.48,89.98
7/3/17,19,6470.06,88.93
7/3/17,20,6526.932,100.15
7/3/17,21,6565.668,100.17
7/3/17,22,6603.897,138.02
7/3/17,23,6600.816,187.57
7/3/17,24,6520.367,97.73
7/3/17,25,6431.861,85.3
7/3/17,26,6436.105,85.32
7/3/17,27,6498.931,86.33
7/3/17,28,6541.549,86.31
7/3/17,29,6558.596,89
7/3/17,30,6537.404,89.97
7/3/17,31,6517.062,89.02
7/3/17,32,6519.407,86.33
7/3/17,33,6507.32,85.49
7/3/17,34,6470.145,85.29
7/3/17,35,6403.91,83.22
7/3/17,36,6279.863,71.67
7/3/17,37,6204.707,70.6
7/3/17,38,6215.924,72.43
7/3/17,39,6246.371,78.8
7/3/17,40,6239.199,79.74
7/3/17,41,6220.283,80.38
7/3/17,42,6190.011,85.51
7/3/17,43,6132.687,86.32
7/3/17,44,6019.43,92.55
7/3/17,45,5889.877,86.24
7/3/17,46,5758.635,85.22
7/3/17,47,5623.426,83.33
7/3/17,48,5434.591,81.2
7/4/17,1,5267.867,83.3
7/4/17,2,5152.041,81.42
7/4/17,3,5107.788,83.13
7/4/17,4,5043.089,81.41
7/4/17,5,4984.135,81.31
7/4/17,6,4942.725,81.21
7/4/17,7,4902.353,79.12
7/4/17,8,4889.302,73.72
7/4/17,9,4883.438,73.66
7/4/17,10,4893.989,73.71
7/4/17,11,4967.575,81.2
7/4/17,12,5092.62,83.21
7/4/17,13,5275.392,88.84
7/4/17,14,5414.124,90.05
7/4/17,15,5619.967,82.47
7/4/17,16,5891.239,81.37
7/4/17,17,6175.508,80.38
7/4/17,18,6352.316,70.66
7/4/17,19,6472.342,70.46
7/4/17,20,6542.702,75.26
7/4/17,21,6600.901,73.58
7/4/17,22,6643.931,81.52
7/4/17,23,6660.878,81.57
7/4/17,24,6611.362,75.35
7/4/17,25,6552.915,71.2
7/4/17,26,6567.537,72.31
7/4/17,27,6599.255,73.56
7/4/17,28,6641.138,78.79
7/4/17,29,6659.909,80.57
7/4/17,30,6629.428,75.81
7/4/17,31,6639.04,78.78
7/4/17,32,6640.864,78.78
7/4/17,33,6645.78,78.78
7/4/17,34,6618.46,73.57
7/4/17,35,6535.808,70.72
7/4/17,36,6411.578,81.49
7/4/17,37,6321.333,71.93
7/4/17,38,6336.864,78.81
7/4/17,39,6355.626,83.92
7/4/17,40,6336.467,85.14
7/4/17,41,6302.209,80.43
7/4/17,42,6270.028,90.28
7/4/17,43,6225.561,90.28
7/4/17,44,6115.366,86.45
7/4/17,45,5974.7,82.47
7/4/17,46,5855.092,80.56
7/4/17,47,5720.152,78.78
7/4/17,48,5584.774,84.35
7/5/17,1,5437.061,100.88
7/5/17,2,5325.787,90.3
7/5/17,3,5230.965,90.29
7/5/17,4,5153.229,86.46
7/5/17,5,5100.631,86.41
7/5/17,6,5052.219,85.23
7/5/17,7,5011.634,83.26
7/5/17,8,4996.117,83.2
7/5/17,9,4979.304,82.18
7/5/17,10,5009.999,83.25
7/5/17,11,5071.666,84.29
7/5/17,12,5198.839,90.92
7/5/17,13,5373.564,107.55
7/5/17,14,5509.334,112.77
7/5/17,15,5694.919,82.24
7/5/17,16,5962.723,86.41
7/5/17,17,6266.862,92.55
7/5/17,18,6449.639,91.44
7/5/17,19,6567.771,85.37
7/5/17,20,6646.212,90.43
7/5/17,21,6710.728,91.58
7/5/17,22,6749.325,100.86
7/5/17,23,6734.444,95.05
7/5/17,24,6663.204,91.56
7/5/17,25,6600.518,86.46
7/5/17,26,6631.387,86.45
7/5/17,27,6675.008,90.47
7/5/17,28,6704.813,90.38
7/5/17,29,6659.422,84.36
7/5/17,30,6614.255,81.44
7/5/17,31,6598.545,83.44
7/5/17,32,6559.878,82.34
7/5/17,33,6514.447,75.55
7/5/17,34,6471.735,70.74
7/5/17,35,6390.093,73.59
7/5/17,36,6274.6,69.12
7/5/17,37,6190.036,69.04
7/5/17,38,6213.897,70.1
7/5/17,39,6224.751,70.12
7/5/17,40,6212.162,70.55
7/5/17,41,6177.899,70.66
7/5/17,42,6138.263,82.35
7/5/17,43,6079.96,82.6
7/5/17,44,5962.713,83.32
7/5/17,45,5828.16,81.36
7/5/17,46,5697.817,83.26
7/5/17,47,5544.751,74.61
7/5/17,48,5360.19,68.22
7/6/17,1,5179.664,83.24
7/6/17,2,5074.459,75.2
7/6/17,3,5035.833,79.09
7/6/17,4,4966.551,73.68
7/6/17,5,4911.523,73.95
7/6/17,6,4853.399,70.5
7/6/17,7,4826.924,67.94
7/6/17,8,4815.09,67.93
7/6/17,9,4801.959,67.93
7/6/17,10,4824.911,67.93
7/6/17,11,4897.532,73.54
7/6/17,12,5030.117,81.29
7/6/17,13,5208.888,85.27
7/6/17,14,5352.417,84.25
7/6/17,15,5539.597,70.61
7/6/17,16,5814.632,83.27
7/6/17,17,6119.437,86.43
7/6/17,18,6297.139,84.29
7/6/17,19,6400.232,81.31
7/6/17,20,6470.349,80.52
7/6/17,21,6514.592,81.44
7/6/17,22,6544.918,82.35
7/6/17,23,6541.693,81.55
7/6/17,24,6478.952,78.82
7/6/17,25,6421.737,71.21
7/6/17,26,6445.916,81.05
7/6/17,27,6501.481,81.54
