DATE,PERIOD,DEMAND,USEP,TRADING_DATE_Year,TRADING_DATE_Month,TRADING_DATE_Week,TRADING_DATE_day,TRADING_DATE_day_name,USEP_wk_1,wkdy_per_trnd,wk_per_trnd,temp_mean,temp_min,temp_max,month_USEP,Elect_Gtrends,Elect_Gtrends_1,holiday,Advisory_forced_outage,Advisory_outage_without_approval,Advisory_emergency_operating,Advisory_high_risk,Advisory_fuel_change,Advisory_others,reg_wkdy_per_trnd,cont_wkdy_per_trnd,prim_wkdy_per_trnd,PeakDemand,ols_mod,decision,ensemble_1,ensemble_2
12/11/2019,29,6850.131,85.73,2019,11,46,1,Tuesday,79.81,0.022924785,0.00332855,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020942574,0.021210164,0.01973182,2,87.01262641,84.67,85.8413132,87.01262641
12/11/2019,30,6840.743,84.72,2019,11,46,1,Tuesday,80.84,0.022872736,0.003320993,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020480004,0.021233959,0.019831324,2,86.63264879,84.67,85.65132439,86.63264879
12/11/2019,31,6856.751,86.07,2019,11,46,1,Tuesday,80.82,0.022863578,0.003319663,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021006032,0.021249039,0.019773293,2,86.54183131,84.67,85.60591566,86.54183131
12/11/2019,32,6865.807,86.36,2019,11,46,1,Tuesday,80.78,0.022883671,0.00332258,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020411537,0.021231837,0.019685688,2,86.70614569,84.67,85.68807284,86.70614569
12/11/2019,33,6861.93,86.35,2019,11,46,1,Tuesday,79.58,0.02288667,0.003323016,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020930885,0.021213529,0.01956168,2,86.76529607,84.67,85.71764803,86.76529607
12/11/2019,34,6791.167,79.98,2019,11,46,1,Tuesday,79.81,0.022799065,0.003310296,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023490886,0.021156973,0.019666952,2,86.33822058,84.67,85.50411029,86.33822058
12/11/2019,35,6686.981,78.02,2019,11,46,1,Tuesday,78.77,0.022585491,0.003279286,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023275465,0.021205616,0.019943277,2,84.88681164,79.57,82.22840582,84.88681164
12/11/2019,36,6547.13,76.31,2019,11,46,1,Tuesday,75.4,0.022209658,0.003224717,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.025008851,0.021094804,0.0201876,2,82.76471629,70.8,76.78235815,82.76471629
12/11/2019,37,6475.905,76.88,2019,11,46,1,Tuesday,78.2,0.021964804,0.003189166,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021070368,0.020407263,2,81.27713107,77.54,79.40856553,81.27713107
12/11/2019,38,6500.502,77.07,2019,11,46,1,Tuesday,78.91,0.022020595,0.003197266,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021131492,0.020465355,2,81.49388958,77.9,79.69694479,81.49388958
12/11/2019,39,6500.457,77.31,2019,11,46,1,Tuesday,79.3,0.022063943,0.00320356,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.024599718,0.021129237,0.020572712,2,81.77171953,77.9,79.83585977,81.77171953
12/11/2019,40,6466.059,76.96,2019,11,46,1,Tuesday,79.18,0.021997096,0.003193854,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023537644,0.021279481,0.020686841,2,81.02047291,77.9,79.46023646,81.02047291
12/11/2019,41,6411.653,76.43,2019,11,46,1,Tuesday,78.99,0.02185417,0.003173102,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.024249033,0.021240638,0.020600426,2,80.20620792,77.54,78.87310396,80.20620792
12/11/2019,42,6374.164,76.21,2019,11,46,1,Tuesday,78.82,0.021734033,0.003155659,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022574095,0.021323762,0.020899904,1,79.26713409,83.04,81.15356704,83.04
12/11/2019,43,6312.974,76.43,2019,11,46,1,Tuesday,78.87,0.021542048,0.003127784,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022529007,0.021535895,0.021371583,1,77.5920364,70.69,74.1410182,77.5920364
12/11/2019,44,6181.204,76.19,2019,11,46,1,Tuesday,81.06,0.021151061,0.003071015,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022131564,0.021452549,0.021822033,1,75.31413435,79.97,77.64206717,79.97
12/11/2019,45,6026.006,82.03,2019,11,46,1,Tuesday,79.21,0.020668224,0.00300091,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022134904,0.021517673,0.022378263,1,72.13149555,76.81,74.47074777,76.81
12/11/2019,46,5896.661,74.92,2019,11,46,1,Tuesday,78.48,0.02023309,0.002937731,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021597187,0.021564718,0.022828193,1,69.28891161,75,72.1444558,75
12/11/2019,47,5742.457,72.33,2019,11,46,1,Tuesday,74.88,0.01974484,0.00286684,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02081232,0.02152144,0.022900275,1,66.31062473,80,73.15531236,80
12/11/2019,48,5619.788,70.79,2019,11,46,1,Tuesday,71.71,0.019214953,0.002789903,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02034808,0.021090671,0.022683882,1,63.92249993,80,71.96124997,80
13/11/2019,1,5498.967,72.15,2019,11,46,2,Wednesday,74.26,0.018865636,0.002827387,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.018694851,0.020481772,0.022056402,0,63.35941754,74.56,68.95970877,74.56
13/11/2019,2,5388.658,71.48,2019,11,46,2,Wednesday,75.84,0.018491399,0.0027713,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.016749384,0.020059392,0.021955026,0,61.93264381,75.84,68.8863219,75.84
13/11/2019,3,5288.254,69.72,2019,11,46,2,Wednesday,72.1,0.018231969,0.002732419,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015653911,0.019933008,0.021956133,0,60.5775358,76.81,68.6937679,76.81
13/11/2019,4,5211.979,67.62,2019,11,46,2,Wednesday,70.91,0.017979053,0.002694515,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015273167,0.019797461,0.021694896,0,59.28359018,76.81,68.04679509,76.81
13/11/2019,5,5154.809,66.68,2019,11,46,2,Wednesday,70.56,0.017795438,0.002666996,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015132893,0.019639995,0.021627188,0,58.47409214,76.71,67.59204607,76.71
13/11/2019,6,5115.686,66.61,2019,11,46,2,Wednesday,70,0.017648033,0.002644905,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015172971,0.019510603,0.021558186,0,57.83078769,75.02,66.42539384,75.02
13/11/2019,7,5088.982,66.08,2019,11,46,2,Wednesday,69.78,0.017523207,0.002626197,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015139573,0.019411336,0.021584377,0,57.26335393,74.78,66.02167696,74.78
13/11/2019,8,5078.406,66.06,2019,11,46,2,Wednesday,69.53,0.0174525,0.0026156,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.014782208,0.01942415,0.0215687,0,56.79008117,74.73,65.76004059,74.73
13/11/2019,9,5062.805,65.96,2019,11,46,2,Wednesday,69.54,0.017421373,0.002610936,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.014444882,0.019406733,0.021460794,0,56.63245105,74.33,65.48122553,74.33
13/11/2019,10,5078.614,65.96,2019,11,46,2,Wednesday,69.78,0.017490281,0.002621263,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.014927492,0.01945999,0.021420504,0,56.94907954,75.01,65.97953977,75.01
13/11/2019,11,5162.597,67.11,2019,11,46,2,Wednesday,70.56,0.017723366,0.002656195,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.015692319,0.019604707,0.021660145,0,58.0980222,77.11,67.6040111,77.11
13/11/2019,12,5295.341,69.72,2019,11,46,2,Wednesday,72.72,0.01818324,0.002725116,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.017342208,0.020055663,0.022218933,0,60.00102425,72.72,66.36051213,72.72
13/11/2019,13,5473.719,70.76,2019,11,46,2,Wednesday,78.89,0.018757522,0.002811184,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022109855,0.020360872,0.022341251,0,62.94476608,78.89,70.91738304,78.89
13/11/2019,14,5662.778,73.22,2019,11,46,2,Wednesday,81.49,0.01928217,0.002889812,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022315256,0.020715621,0.022444879,0,65.46710869,82.35,73.90855434,82.35
13/11/2019,15,5852.766,72.72,2019,11,46,2,Wednesday,82.14,0.019903989,0.002983004,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.02097781,0.022019784,1,68.80471203,76.81,72.80735601,76.81
13/11/2019,16,6120.659,72.16,2019,11,46,2,Wednesday,82.81,0.020749108,0.003109662,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.02110025,0.021389429,1,73.85533417,76.73,75.29266708,76.73
13/11/2019,17,6365.218,72.47,2019,11,46,2,Wednesday,82.29,0.021609408,0.003238595,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021233754,0.020546384,1,78.97718478,81.02,79.99859239,81.02
13/11/2019,18,6523.652,73.66,2019,11,46,2,Wednesday,83.13,0.022168716,0.003322418,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021228378,0.020339213,2,82.50978461,77.9,80.2048923,82.50978461
13/11/2019,19,6633.201,74.74,2019,11,46,2,Wednesday,85.18,0.022502213,0.003372399,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021179127,0.020001607,2,84.71743536,79.57,82.14371768,84.71743536
13/11/2019,20,6698.695,76.35,2019,11,46,2,Wednesday,83.05,0.022721105,0.003405205,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.023106802,0.021351495,0.019866023,2,85.716215,79.57,82.6431075,85.716215
13/11/2019,21,6756.894,78.41,2019,11,46,2,Wednesday,86.25,0.022892967,0.003430962,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021827637,0.021238146,0.019460478,2,87.04737216,84.67,85.85868608,87.04737216
13/11/2019,22,6802.573,78.43,2019,11,46,2,Wednesday,96.28,0.022974359,0.00344316,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021413494,0.021199565,0.019436101,2,87.64457843,84.67,86.15728922,87.64457843
13/11/2019,23,6790.645,78.44,2019,11,46,2,Wednesday,87.22,0.0229306,0.003436602,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021486971,0.021220023,0.019547005,2,87.32412834,84.67,85.99706417,87.32412834
13/11/2019,24,6750.204,78.41,2019,11,46,2,Wednesday,83.09,0.022725752,0.003405901,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020653677,0.021189961,0.019865143,2,86.10075209,78.31,82.20537604,86.10075209
13/11/2019,25,6698.153,78.02,2019,11,46,2,Wednesday,82.09,0.0225324,0.003376923,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020954264,0.021093707,0.019649628,2,85.09533361,78.31,81.7026668,85.09533361
13/11/2019,26,6719.375,77.67,2019,11,46,2,Wednesday,82.36,0.022564085,0.003381672,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021249841,0.021084905,0.019597516,2,85.31414438,74.11,79.71207219,85.31414438
13/11/2019,27,6767.167,78.41,2019,11,46,2,Wednesday,85.16,0.022746572,0.003409021,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020262914,0.021172218,0.019499166,2,86.27083872,75.34,80.80541936,86.27083872
13/11/2019,28,6809.785,79.99,2019,11,46,2,Wednesday,86.32,0.022856403,0.003425482,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020468315,0.021152169,0.01934994,2,87.00630701,84.67,85.8381535,87.00630701
13/11/2019,29,6825.594,80.96,2019,11,46,2,Wednesday,90.3,0.022858511,0.003425798,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020942574,0.021121165,0.019421502,2,87.08777162,84.67,85.87888581,87.08777162
13/11/2019,30,6806.495,78.8,2019,11,46,2,Wednesday,86.36,0.022819731,0.003419986,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020480004,0.021168988,0.019522253,2,86.73847096,84.67,85.70423548,86.73847096
13/11/2019,31,6796.545,78.41,2019,11,46,2,Wednesday,86.44,0.022802831,0.003417453,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021006032,0.021183897,0.019648603,2,86.59929306,84.67,85.63464653,86.59929306
13/11/2019,32,6805.943,79.99,2019,11,46,2,Wednesday,87.16,0.022804523,0.003417706,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020411537,0.021242662,0.019754306,2,86.48069364,84.67,85.57534682,86.48069364
13/11/2019,33,6815.291,80.58,2019,11,46,2,Wednesday,87.2,0.022770516,0.00341261,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.020930885,0.021214899,0.019686213,2,86.32768889,84.67,85.49884445,86.32768889
13/11/2019,34,6789.199,80.45,2019,11,46,2,Wednesday,97.66,0.022682992,0.003399493,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.023490886,0.021196905,0.019896386,2,85.81631446,79.57,82.69315723,85.81631446
13/11/2019,35,6730.473,78.04,2019,11,46,2,Wednesday,260.89,0.022480233,0.003369105,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.023275465,0.021123732,0.019989169,2,84.70091131,77.9,81.30045566,84.70091131
13/11/2019,36,6644.85,77.28,2019,11,46,2,Wednesday,82.05,0.022133787,0.003317183,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.025008851,0.020960713,0.019362518,2,82.87862465,74.11,78.49431233,82.87862465
13/11/2019,37,6578.158,77.68,2019,11,46,2,Wednesday,82.15,0.021916675,0.003284645,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021034092,0.019422604,2,81.35053571,74.11,77.73026785,81.35053571
13/11/2019,38,6606.696,80.5,2019,11,46,2,Wednesday,81.94,0.021985614,0.003294977,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021147772,0.019784779,2,81.53447081,74.11,77.82223541,81.53447081
13/11/2019,39,6598.068,80.74,2019,11,46,2,Wednesday,82.1,0.022034644,0.003302325,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.024599718,0.021230323,0.020458764,2,81.66153978,77.9,79.78076989,81.66153978
13/11/2019,40,6567.855,80.74,2019,11,46,2,Wednesday,81.69,0.021961216,0.00329132,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.023537644,0.021303149,0.020449853,2,81.03914612,77.54,79.28957306,81.03914612
13/11/2019,41,6512.693,80.09,2019,11,46,2,Wednesday,81.08,0.021814665,0.003269357,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.024249033,0.021457773,0.02074675,2,79.77653707,81.02,80.39826854,81.02
13/11/2019,42,6476.621,79.98,2019,11,46,2,Wednesday,80.92,0.021705955,0.003253064,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022574095,0.021529506,0.021615428,1,78.93444998,83.04,80.98722499,83.04
13/11/2019,43,6400.167,82.21,2019,11,46,2,Wednesday,83.69,0.021516295,0.00322464,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022529007,0.021662163,0.022040485,1,77.4487899,81,79.22439495,81
13/11/2019,44,6270.127,81.86,2019,11,46,2,Wednesday,83.36,0.021131124,0.003166915,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022131564,0.021663284,0.021951403,1,75.02171607,80.07,77.54585803,80.07
13/11/2019,45,6113.816,83.57,2019,11,46,2,Wednesday,87.47,0.020652378,0.003095165,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.022134904,0.021578882,0.022592854,1,72.19370708,76.73,74.46185354,76.73
13/11/2019,46,5978.413,74.92,2019,11,46,2,Wednesday,82.89,0.020218667,0.003030165,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.021597187,0.021550973,0.022658301,1,69.52493322,75,72.26246661,75
13/11/2019,47,5832.951,72.64,2019,11,46,2,Wednesday,80.59,0.019741278,0.002958619,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02081232,0.021366169,0.022570671,1,66.92629492,77.92,72.42314746,77.92
13/11/2019,48,5698.701,70.81,2019,11,46,2,Wednesday,74.56,0.019245501,0.002884317,25.44583333,24.5,26.3,88.7948125,27,24,0,0,0,0,0,0,0,0.02034808,0.020980144,0.022312327,1,64.65448249,74.56,69.60724125,74.56
14/11/2019,1,5567.816,75.58,2019,11,46,3,Thursday,77.92,0.018740498,0.00281556,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.018694851,0.020438972,0.021636829,0,62.96240798,74.56,68.76120399,74.56
14/11/2019,2,5462.706,74.88,2019,11,46,3,Thursday,76.6,0.018373086,0.00276036,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.016749384,0.020087677,0.021493938,0,61.42225168,75.84,68.63112584,75.84
14/11/2019,3,5362.655,68.76,2019,11,46,3,Thursday,73.59,0.018088117,0.002717546,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015653911,0.019839822,0.021495808,0,60.17354951,96,78.08677475,96
14/11/2019,4,5284.313,65.71,2019,11,46,3,Thursday,70.57,0.017840083,0.002680282,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015273167,0.019668823,0.021162658,0,58.98830495,91.64,75.31415248,91.64
14/11/2019,5,5230.085,64.7,2019,11,46,3,Thursday,70.4,0.017661769,0.002653492,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015132893,0.019601468,0.021122876,0,58.01398904,84.96,71.48699452,84.96
14/11/2019,6,5176.658,62.72,2019,11,46,3,Thursday,69.58,0.01750258,0.002629576,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015172971,0.019433301,0.020704856,0,57.38178684,72.59,64.98589342,72.59
14/11/2019,7,5133.831,62.56,2019,11,46,3,Thursday,69.19,0.017388338,0.002612412,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015139573,0.019379648,0.020644336,0,56.78065464,72.58,64.68032732,72.58
14/11/2019,8,5109.906,62.13,2019,11,46,3,Thursday,69.05,0.017320343,0.002602197,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014782208,0.019352177,0.020592744,0,56.41305458,67.69,62.05152729,67.69
14/11/2019,9,5112.371,62.32,2019,11,46,3,Thursday,69.06,0.017297241,0.002598726,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014444882,0.019387375,0.020731581,0,56.19021355,66.44,61.31510677,66.44
14/11/2019,10,5136.202,62.57,2019,11,46,3,Thursday,69.06,0.017381512,0.002611387,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014927492,0.019384312,0.020878207,0,56.72742739,67.69,62.20871369,67.69
14/11/2019,11,5209.107,63.72,2019,11,46,3,Thursday,69.58,0.017622654,0.002647616,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015692319,0.019524879,0.020887211,0,57.93621679,84.96,71.4481084,84.96
14/11/2019,12,5349.484,68.43,2019,11,46,3,Thursday,71.39,0.018096766,0.002718846,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.017342208,0.019731343,0.021422411,0,60.46658305,96,78.23329153,96
14/11/2019,13,5532.326,69.76,2019,11,46,3,Thursday,78.93,0.0186966,0.002808964,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022109855,0.020308185,0.021647065,0,62.97373507,75.73,69.35186753,75.73
14/11/2019,14,5703.562,70.54,2019,11,46,3,Thursday,81.93,0.019235932,0.002889993,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022315256,0.020685618,0.021578279,0,65.53861969,79.62,72.57930985,79.62
14/11/2019,15,5895.419,70.27,2019,11,46,3,Thursday,82.07,0.019873334,0.002985756,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.020952654,0.02142262,1,68.96365677,76.81,72.88682839,76.81
14/11/2019,16,6146.667,70.67,2019,11,46,3,Thursday,83.04,0.020752318,0.003117814,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.02116896,0.020830683,1,74.02100155,76.73,75.37550077,76.73
14/11/2019,17,6403.368,72.16,2019,11,46,3,Thursday,82.39,0.021633933,0.003250267,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021238127,0.020210228,1,79.41853221,81.08,80.24926611,81.08
14/11/2019,18,6566.061,72.9,2019,11,46,3,Thursday,83.14,0.022208077,0.003336526,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021335181,0.019645115,2,82.81923168,74.11,78.46461584,82.81923168
14/11/2019,19,6667.503,75.05,2019,11,46,3,Thursday,85.29,0.022535678,0.003385745,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021329187,0.02062593,2,84.89462829,79.57,82.23231414,84.89462829
14/11/2019,20,6735.23,76.04,2019,11,46,3,Thursday,83.29,0.022750957,0.003418088,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023106802,0.021409063,0.020446416,2,86.07409925,79.57,82.82204962,86.07409925
14/11/2019,21,6785.616,79.43,2019,11,46,3,Thursday,86.54,0.022924249,0.003444124,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021827637,0.021327755,0.02006146,2,87.34378294,84.67,86.00689147,87.34378294
14/11/2019,22,6815.286,80.39,2019,11,46,3,Thursday,86.84,0.023002953,0.003455948,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021413494,0.021357365,0.020069326,2,87.77408542,84.67,86.22204271,87.77408542
14/11/2019,23,6798.811,79.41,2019,11,46,3,Thursday,551.98,0.022952898,0.003448428,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021486971,0.021331287,0.019850206,2,87.51635502,84.67,86.09317751,87.51635502
14/11/2019,24,6697.895,73.24,2019,11,46,3,Thursday,501.4,0.022749685,0.003417897,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020653677,0.02122321,0.02024341,2,86.47486262,75.34,80.90743131,86.47486262
14/11/2019,25,6631.272,73.24,2019,11,46,3,Thursday,501.46,0.022588204,0.003393636,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020954264,0.021147113,0.020016919,2,85.62573401,73.77,79.69786701,85.62573401
14/11/2019,26,6622.813,73.22,2019,11,46,3,Thursday,306.31,0.022624183,0.003399042,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021249841,0.021174342,0.020045942,2,85.79232804,78.45,82.12116402,85.79232804
14/11/2019,27,6672.478,74.26,2019,11,46,3,Thursday,384.85,0.022804144,0.003426079,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020262914,0.021275369,0.019964022,2,86.7029572,84.67,85.6864786,86.7029572
14/11/2019,28,6689.655,74.25,2019,11,46,3,Thursday,259.86,0.022904737,0.003441192,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020468315,0.021257103,0.019977361,2,87.37634771,84.67,86.02317386,87.37634771
14/11/2019,29,6664.77,74.26,2019,11,46,3,Thursday,353.89,0.022918516,0.003443262,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020942574,0.021271597,0.020093913,2,87.43120721,84.67,86.05060361,87.43120721
14/11/2019,30,6653.255,73.44,2019,11,46,3,Thursday,259.85,0.022878656,0.003437274,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020480004,0.021267062,0.020044514,2,87.19026726,84.67,85.93013363,87.19026726
14/11/2019,31,6684.923,74.24,2019,11,46,3,Thursday,266.06,0.022882158,0.0034378,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021006032,0.021274709,0.019984294,2,87.19549332,84.67,85.93274666,87.19549332
14/11/2019,32,6691.29,74.24,2019,11,46,3,Thursday,261.4,0.022889141,0.003438849,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020411537,0.021303581,0.02001266,2,87.17595342,84.67,85.92297671,87.17595342
14/11/2019,33,6693.919,75.03,2019,11,46,3,Thursday,260.38,0.022869658,0.003435922,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020930885,0.021248698,0.020090316,2,87.17401873,84.67,85.92200937,87.17401873
14/11/2019,34,6671.539,75.92,2019,11,46,3,Thursday,259.97,0.022758988,0.003419295,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023490886,0.021221953,0.020000316,2,86.53618958,84.67,85.60309479,86.53618958
14/11/2019,35,6604.032,75.91,2019,11,46,3,Thursday,259.18,0.02253705,0.003385951,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023275465,0.020982131,0.020163613,2,85.66659229,79.57,82.61829614,85.66659229
14/11/2019,36,6500.7,72.59,2019,11,46,3,Thursday,83.09,0.022155476,0.003328624,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.025008851,0.020923116,0.019912948,2,83.39443115,77.9,80.64721557,83.39443115
14/11/2019,37,6470.08,74.37,2019,11,46,3,Thursday,82.06,0.021920164,0.00329327,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.020899528,0.020303972,2,81.96504953,77.54,79.75252476,81.96504953
14/11/2019,38,6504.12,77.72,2019,11,46,3,Thursday,84.8,0.021985513,0.003303088,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.02089843,0.020354085,2,82.37882929,77.9,80.13941465,82.37882929
14/11/2019,39,6512.743,77.72,2019,11,46,3,Thursday,84.81,0.022044816,0.003311998,25.07083333,24.3,25.8,88.7948125,27,24,0,0,0,0,0,1,0,0.024599718,0.021063885,0.02073465,2,82.38822401,77.9,80.144112,82.38822401
