TRADING_DATE,PERIOD,DEMAND,USEP
03/Apr/17,44,5844.079,81.08
03/Apr/17,45,5686.406,72.05
03/Apr/17,46,5543.493,69
03/Apr/17,47,5384.463,64.86
03/Apr/17,48,5218.078,63.27
04/Apr/17,1,5057.88,71.6
04/Apr/17,2,4950.945,69.48
04/Apr/17,3,4884.183,69.46
04/Apr/17,4,4818.032,68.43
04/Apr/17,5,4766.185,68.42
04/Apr/17,6,4726.694,66.97
04/Apr/17,7,4689.985,65.85
04/Apr/17,8,4677.734,65.76
04/Apr/17,9,4673.45,65.4
04/Apr/17,10,4690.974,65.86
04/Apr/17,11,4753.373,66.88
04/Apr/17,12,4889.779,68.5
04/Apr/17,13,5048.337,69.47
04/Apr/17,14,5172.04,73.15
04/Apr/17,15,5345.697,62.53
04/Apr/17,16,5618.938,66.89
04/Apr/17,17,5919.866,72.35
04/Apr/17,18,6106.783,69.96
04/Apr/17,19,6210.989,71.02
04/Apr/17,20,6278.119,72.62
04/Apr/17,21,6363.28,75.59
04/Apr/17,22,6414.66,78.1
04/Apr/17,23,6426.145,79.49
04/Apr/17,24,6369.83,77.75
04/Apr/17,25,6329.842,75.59
04/Apr/17,26,6370.362,77.77
04/Apr/17,27,6430.057,79.61
04/Apr/17,28,6474.523,81.58
04/Apr/17,29,6460.105,79.77
04/Apr/17,30,6456.766,79.77
04/Apr/17,31,6447.884,79.49
04/Apr/17,32,6448.436,79.5
04/Apr/17,33,6437.442,79.5
04/Apr/17,34,6421.846,78.08
04/Apr/17,35,6340.691,74.6
04/Apr/17,36,6216.65,73.93
04/Apr/17,37,6121.554,76.53
04/Apr/17,38,6129.953,72.37
04/Apr/17,39,6144.227,71.41
04/Apr/17,40,6127.23,71.97
04/Apr/17,41,6091.764,70.98
04/Apr/17,42,6055.279,75.58
04/Apr/17,43,5990.117,73.84
04/Apr/17,44,5870.211,69.86
04/Apr/17,45,5724.476,65.82
04/Apr/17,46,5593.427,63.77
04/Apr/17,47,5448.203,63.55
04/Apr/17,48,5302.503,64.92
05/Apr/17,1,5166.916,75.68
05/Apr/17,2,5062.213,74.31
05/Apr/17,3,4988.518,73.12
05/Apr/17,4,4924.251,71.06
05/Apr/17,5,4876.803,70.55
05/Apr/17,6,4819.518,69.48
05/Apr/17,7,4779.967,69.42
05/Apr/17,8,4746.007,69.17
05/Apr/17,9,4738.627,68.41
05/Apr/17,10,4766.493,69.22
05/Apr/17,11,4826.78,69.43
05/Apr/17,12,4982.977,70.97
05/Apr/17,13,5155.401,74.3
05/Apr/17,14,5288.671,74.31
05/Apr/17,15,5455.882,66.93
05/Apr/17,16,5717.001,75.55
05/Apr/17,17,6032.258,88.28
05/Apr/17,18,6205.154,95.93
05/Apr/17,19,6326.949,102.76
05/Apr/17,20,6387.384,103.93
05/Apr/17,21,6455.871,103.93
05/Apr/17,22,6481.586,151.51
05/Apr/17,23,6489.945,151.62
05/Apr/17,24,6430.246,100.98
05/Apr/17,25,6370.501,92.36
05/Apr/17,26,6410.604,99.18
05/Apr/17,27,6464.424,102.82
05/Apr/17,28,6515.715,141.51
05/Apr/17,29,6491.894,112.9
05/Apr/17,30,6484.752,103.92
05/Apr/17,31,6477.406,102.81
05/Apr/17,32,6481.387,103.94
05/Apr/17,33,6482.301,161.84
05/Apr/17,34,6446.85,112.88
05/Apr/17,35,6385.794,95.92
05/Apr/17,36,6258.577,83.8
05/Apr/17,37,6171.279,82.35
05/Apr/17,38,6174.519,83
05/Apr/17,39,6186.84,84.41
05/Apr/17,40,6152.492,83.83
05/Apr/17,41,6104.139,83.51
05/Apr/17,42,6053.331,89.89
05/Apr/17,43,5987.13,87.52
05/Apr/17,44,5868.636,98.81
05/Apr/17,45,5736.478,87.79
05/Apr/17,46,5605.738,83.4
05/Apr/17,47,5473.352,75.04
05/Apr/17,48,5333.491,71.02
06/Apr/17,1,5190.484,85.23
06/Apr/17,2,5090.721,82.45
06/Apr/17,3,5006.445,78.37
06/Apr/17,4,4945.085,75.97
06/Apr/17,5,4885.699,74.06
06/Apr/17,6,4860.382,74.02
06/Apr/17,7,4827.172,73.79
06/Apr/17,8,4793.744,71.45
06/Apr/17,9,4786.97,71.45
06/Apr/17,10,4812.183,73.28
06/Apr/17,11,4890.102,74
06/Apr/17,12,5039.003,77.55
06/Apr/17,13,5223.843,84.34
06/Apr/17,14,5352.655,87.88
06/Apr/17,15,5532.46,75.55
06/Apr/17,16,5793.281,87.79
06/Apr/17,17,6091.913,107.66
06/Apr/17,18,6277.527,102.7
06/Apr/17,19,6386.788,121.29
06/Apr/17,20,6469.777,100.98
06/Apr/17,21,6518.438,112.99
06/Apr/17,22,6534.68,141.51
06/Apr/17,23,6522.245,131.32
06/Apr/17,24,6464.191,102.87
06/Apr/17,25,6411.603,95.96
06/Apr/17,26,6431.17,99.19
06/Apr/17,27,6502.937,113.03
06/Apr/17,28,6534.278,124.23
06/Apr/17,29,6555.877,155.6
06/Apr/17,30,6536.251,124.22
06/Apr/17,31,6526.067,121.2
06/Apr/17,32,6518.707,113.02
06/Apr/17,33,6503.941,103.95
06/Apr/17,34,6484.458,102.02
06/Apr/17,35,6417.612,95.93
06/Apr/17,36,6311.229,85.33
06/Apr/17,37,6218.732,83.51
06/Apr/17,38,6225.288,83.5
06/Apr/17,39,6257.374,84.52
06/Apr/17,40,6228.926,87.86
06/Apr/17,41,6174.892,85.29
06/Apr/17,42,6111.818,99.14
06/Apr/17,43,6034.688,88.54
06/Apr/17,44,5912.163,85.36
06/Apr/17,45,5771.75,84.16
06/Apr/17,46,5642.506,87.78
06/Apr/17,47,5509.31,82.24
06/Apr/17,48,5392.197,74.6
07/Apr/17,1,5262.037,86.44
07/Apr/17,2,5152.797,83.39
07/Apr/17,3,5053.918,80.33
07/Apr/17,4,4981.535,76.41
07/Apr/17,5,4923.401,74.39
07/Apr/17,6,4874.044,71.93
07/Apr/17,7,4811.546,70.43
07/Apr/17,8,4765.808,70.27
07/Apr/17,9,4735.197,69.43
07/Apr/17,10,4761.225,70.04
07/Apr/17,11,4831.431,70.32
07/Apr/17,12,4965.611,74.34
07/Apr/17,13,5118.389,75.54
07/Apr/17,14,5240.1,82.24
07/Apr/17,15,5413.344,74.39
07/Apr/17,16,5682.544,82.23
07/Apr/17,17,5977.528,86.48
07/Apr/17,18,6165.832,87.76
07/Apr/17,19,6265.252,89.88
07/Apr/17,20,6329.524,100.98
07/Apr/17,21,6384.015,92.51
07/Apr/17,22,6418.999,97.38
07/Apr/17,23,6411.891,95.96
07/Apr/17,24,6374.865,90.26
07/Apr/17,25,6351.034,87.87
07/Apr/17,26,6392.489,95.95
07/Apr/17,27,6456.264,103.99
07/Apr/17,28,6497.962,100.47
07/Apr/17,29,6516.291,114.89
07/Apr/17,30,6514.596,102.61
07/Apr/17,31,6520.153,120.51
07/Apr/17,32,6529.825,121.21
07/Apr/17,33,6517.733,124.22
07/Apr/17,34,6475.239,106.05
07/Apr/17,35,6392.618,90.24
07/Apr/17,36,6264.675,83.8
07/Apr/17,37,6171.294,82.38
07/Apr/17,38,6176.199,83.53
07/Apr/17,39,6174.171,84.41
07/Apr/17,40,6136.26,83.53
07/Apr/17,41,6081.719,83.82
07/Apr/17,42,6025.906,95.96
07/Apr/17,43,5947.833,87.84
07/Apr/17,44,5832.126,84.81
07/Apr/17,45,5708.323,79.79
07/Apr/17,46,5598.352,86.28
07/Apr/17,47,5478.575,76.39
07/Apr/17,48,5338.516,70.01
08/Apr/17,1,5191.21,84.3
08/Apr/17,2,5079.723,82.24
08/Apr/17,3,5014.114,81.6
08/Apr/17,4,4940.473,77.91
08/Apr/17,5,4881.241,75.52
08/Apr/17,6,4820.607,74.08
08/Apr/17,7,4777.338,74.03
08/Apr/17,8,4748.114,72.62
08/Apr/17,9,4724.219,71.82
08/Apr/17,10,4724.01,70.44
08/Apr/17,11,4754.173,71.27
08/Apr/17,12,4816.412,71.82
08/Apr/17,13,4877.906,74.04
08/Apr/17,14,4940.707,74.64
08/Apr/17,15,5023.03,75.55
08/Apr/17,16,5209.261,85.38
08/Apr/17,17,5443.368,85.31
08/Apr/17,18,5632.546,82.85
08/Apr/17,19,5756.453,83.49
08/Apr/17,20,5850.197,86.54
08/Apr/17,21,5905.662,87.85
08/Apr/17,22,5908.232,86.55
08/Apr/17,23,5884.724,84.41
08/Apr/17,24,5811.973,82.38
08/Apr/17,25,5750.176,78.28
08/Apr/17,26,5708.308,74.54
08/Apr/17,27,5686.043,74.54
08/Apr/17,28,5676.828,74.48
08/Apr/17,29,5648.986,74.46
08/Apr/17,30,5604.455,73.41
08/Apr/17,31,5578.179,73.09
08/Apr/17,32,5547.052,71.53
08/Apr/17,33,5508.256,71.05
08/Apr/17,34,5471.647,78.13
08/Apr/17,35,5446.956,75.54
08/Apr/17,36,5420.993,75.48
08/Apr/17,37,5446.24,75.67
08/Apr/17,38,5518.867,82.22
08/Apr/17,39,5590.872,85.31
08/Apr/17,40,5625.97,86.89
08/Apr/17,41,5630.314,86.88
08/Apr/17,42,5643.132,87.75
08/Apr/17,43,5608.575,86.45
08/Apr/17,44,5543.15,85.25
08/Apr/17,45,5443.855,83.24
08/Apr/17,46,5362.411,75.49
08/Apr/17,47,5285.734,74.87
08/Apr/17,48,5180.708,75.57
09/Apr/17,1,5079.718,80.66
09/Apr/17,2,4979.647,75.84
09/Apr/17,3,4892.776,75.53
09/Apr/17,4,4827.445,75.12
09/Apr/17,5,4761.712,75.61
09/Apr/17,6,4710.879,75.45
09/Apr/17,7,4662.586,72.41
09/Apr/17,8,4632.363,71.8
09/Apr/17,9,4622.314,70.7
09/Apr/17,10,4618.124,70.71
09/Apr/17,11,4637.651,71.93
09/Apr/17,12,4675.602,70.68
09/Apr/17,13,4699.344,70.92
09/Apr/17,14,4733.363,71.4
09/Apr/17,15,4757.567,71.4
09/Apr/17,16,4851.948,75.1
09/Apr/17,17,4985.874,75.92
09/Apr/17,18,5100.02,77.45
09/Apr/17,19,5216.095,77.47
09/Apr/17,20,5310.818,82.13
09/Apr/17,21,5379.275,83.4
09/Apr/17,22,5409.363,79.43
09/Apr/17,23,5428.771,79.71
09/Apr/17,24,5408.319,79.45
09/Apr/17,25,5399.289,79.44
09/Apr/17,26,5414.338,79.73
09/Apr/17,27,5447.796,82.25
09/Apr/17,28,5466.92,83.37
09/Apr/17,29,5478.789,83.39
09/Apr/17,30,5457.398,82.26
09/Apr/17,31,5436.519,80.21
09/Apr/17,32,5421.634,82.25
09/Apr/17,33,5421.813,82.26
09/Apr/17,34,5407.986,79.77
09/Apr/17,35,5398.901,79.74
09/Apr/17,36,5384.041,79.66
09/Apr/17,37,5422.991,79.71
09/Apr/17,38,5520.522,85.22
09/Apr/17,39,5618.242,90.39
09/Apr/17,40,5647.704,91.83
09/Apr/17,41,5687.424,98.52
09/Apr/17,42,5705.958,100.97
09/Apr/17,43,5707.608,100.96
09/Apr/17,44,5627.705,94.49
09/Apr/17,45,5524.568,87.74
09/Apr/17,46,5393.22,84.27
09/Apr/17,47,5293.989,86.41
09/Apr/17,48,5151.39,83.37
10/Apr/17,1,5013.537,74.95
10/Apr/17,2,4906.26,72.61
10/Apr/17,3,4840.626,70.97
10/Apr/17,4,4772.318,71.45
10/Apr/17,5,4722.837,71.44
10/Apr/17,6,4683.067,70.44
10/Apr/17,7,4647.874,69.43
10/Apr/17,8,4633.183,69.42
10/Apr/17,9,4628.76,69.42
10/Apr/17,10,4659.151,69.44
10/Apr/17,11,4736.549,69.91
10/Apr/17,12,4896.245,71.74
10/Apr/17,13,5086.621,74.9
10/Apr/17,14,5246.332,84.26
10/Apr/17,15,5456.856,70.93
10/Apr/17,16,5742.388,71.94
10/Apr/17,17,6033.66,75.58
10/Apr/17,18,6238.657,75.16
10/Apr/17,19,6371.202,75.21
10/Apr/17,20,6440.956,75.22
10/Apr/17,21,6486.625,73.31
10/Apr/17,22,6503.807,75.28
10/Apr/17,23,6485.636,75.28
10/Apr/17,24,6441.055,73.31
10/Apr/17,25,6394.253,71.18
10/Apr/17,26,6423.78,71.46
10/Apr/17,27,6476.074,73.3
10/Apr/17,28,6516.659,79.76
10/Apr/17,29,6527.548,79.68
10/Apr/17,30,6511.431,79.69
10/Apr/17,31,6512.584,79.18
10/Apr/17,32,6517.539,79.17
10/Apr/17,33,6510.496,79.17
10/Apr/17,34,6464.663,77.59
10/Apr/17,35,6383.438,75.16
10/Apr/17,36,6252.747,71.05
10/Apr/17,37,6166.98,70.03
10/Apr/17,38,6169.897,71.06
10/Apr/17,39,6216.531,71.35
10/Apr/17,40,6196.989,72.1
10/Apr/17,41,6159.49,72.1
10/Apr/17,42,6099.761,82.29
10/Apr/17,43,6037.566,79.8
10/Apr/17,44,5913.226,74.57
10/Apr/17,45,5758.903,71.05
10/Apr/17,46,5611.478,70.01
10/Apr/17,47,5473.461,64.54
10/Apr/17,48,5286.957,62.44
11/Apr/17,1,5111.879,71.59
11/Apr/17,2,5002.568,70.48
11/Apr/17,3,4972.212,70.47
11/Apr/17,4,4907.393,69.95
11/Apr/17,5,4852.678,69.43
11/Apr/17,6,4815.577,68.42
11/Apr/17,7,4784.018,67.8
11/Apr/17,8,4775.777,67.78
11/Apr/17,9,4763.134,67.64
11/Apr/17,10,4793.689,67.88
11/Apr/17,11,4867.623,69.44
11/Apr/17,12,5017.314,70.47
11/Apr/17,13,5202.546,72.73
11/Apr/17,14,5332.681,74.21
11/Apr/17,15,5523.832,64.52
11/Apr/17,16,5786.263,70.02
11/Apr/17,17,6089.657,75.72
11/Apr/17,18,6288.124,75.8
11/Apr/17,19,6403.348,79.75
11/Apr/17,20,6477.64,81.17
11/Apr/17,21,6551.593,84.52
11/Apr/17,22,6590.508,87.74
11/Apr/17,23,6574.763,86.42
11/Apr/17,24,6516.724,83.81
11/Apr/17,25,6450.141,79.76
11/Apr/17,26,6473.037,79.91
11/Apr/17,27,6528.368,84.28
11/Apr/17,28,6569.599,85.32
11/Apr/17,29,6566.896,84.53
11/Apr/17,30,6564.311,84.27
11/Apr/17,31,6550.39,84.27
11/Apr/17,32,6553.193,84.28
11/Apr/17,33,6547.707,83.86
11/Apr/17,34,6539.705,88.38
11/Apr/17,35,6451.174,87.2
11/Apr/17,36,6338.832,75.56
11/Apr/17,37,6239.88,73.61
11/Apr/17,38,6252.568,73.12
11/Apr/17,39,6268.388,85.37
11/Apr/17,40,6254.472,87.23
11/Apr/17,41,6211.098,87.72
11/Apr/17,42,6163.849,112.8
11/Apr/17,43,6102.633,110.64
11/Apr/17,44,5982.797,90.51
11/Apr/17,45,5831.897,87.1
11/Apr/17,46,5673.344,84.02
11/Apr/17,47,5524.026,74.96
11/Apr/17,48,5343.824,72.03
12/Apr/17,1,5173.8,82.85
12/Apr/17,2,5059.51,76.76
12/Apr/17,3,5019.322,76.75
12/Apr/17,4,4963.221,75.47
12/Apr/17,5,4902.542,74.55
12/Apr/17,6,4856.918,74.39
12/Apr/17,7,4833.892,74.4
12/Apr/17,8,4802.108,72.39
12/Apr/17,9,4800.667,72.08
12/Apr/17,10,4806.005,71.46
12/Apr/17,11,4859.601,71.45
12/Apr/17,12,4975.924,73.01
12/Apr/17,13,5144.666,75.52
12/Apr/17,14,5273.786,80.33
12/Apr/17,15,5443.994,70.46
12/Apr/17,16,5704.73,75.44
12/Apr/17,17,6014.068,87.09
12/Apr/17,18,6192.56,85.15
12/Apr/17,19,6298.362,85.21
12/Apr/17,20,6356.903,86.05
12/Apr/17,21,6418.402,89.94
12/Apr/17,22,6446.13,87.82
12/Apr/17,23,6465.026,87.2
12/Apr/17,24,6425.842,86.22
12/Apr/17,25,6393.319,85.25
12/Apr/17,26,6411.429,85.44
12/Apr/17,27,6478.38,87.82
12/Apr/17,28,6510.168,86.42
12/Apr/17,29,6526.321,87.74
12/Apr/17,30,6522.28,91.29
12/Apr/17,31,6513.771,89.38
12/Apr/17,32,6517.812,89.57
12/Apr/17,33,6490.86,86.57
12/Apr/17,34,6466.591,86.96
12/Apr/17,35,6380.933,85.23
12/Apr/17,36,6255.217,83.85
12/Apr/17,37,6157.303,79.74
12/Apr/17,38,6179.593,80.06
12/Apr/17,39,6184.563,83.43
12/Apr/17,40,6180.836,85.22
12/Apr/17,41,6146.548,85.19
12/Apr/17,42,6116.33,92.62
12/Apr/17,43,6044.26,92.11
12/Apr/17,44,5928.991,87.35
12/Apr/17,45,5776.646,84.13
12/Apr/17,46,5645.91,75.95
12/Apr/17,47,5491.248,73.05
12/Apr/17,48,5347.814,71.01
13/Apr/17,1,5201.12,85.16
13/Apr/17,2,5096.441,82.2
13/Apr/17,3,5020.217,79.24
13/Apr/17,4,4952.585,75.38
13/Apr/17,5,4896.787,74.75
13/Apr/17,6,4842.653,74.24
13/Apr/17,7,4805.354,71.47
13/Apr/17,8,4782.556,70.95
13/Apr/17,9,4778.973,70.94
13/Apr/17,10,4800.726,70.96
13/Apr/17,11,4875.028,73.01
13/Apr/17,12,5015.316,74.75
13/Apr/17,13,5179.947,79.74
13/Apr/17,14,5316.796,85.17
13/Apr/17,15,5496.079,71.88
13/Apr/17,16,5754.097,75.09
13/Apr/17,17,6016.513,86.3
13/Apr/17,18,6184.727,83.82
13/Apr/17,19,6282.994,85.26
13/Apr/17,20,6356.083,86.23
13/Apr/17,21,6422.507,87.14
13/Apr/17,22,6468.092,92.51
13/Apr/17,23,6463.082,95.4
13/Apr/17,24,6397.627,86.46
13/Apr/17,25,6354.006,85.37
13/Apr/17,26,6380.267,86.43
13/Apr/17,27,6433.888,87.38
13/Apr/17,28,6466.626,86.45
13/Apr/17,29,6466.541,86.45
13/Apr/17,30,6445.727,94.09
13/Apr/17,31,6423.695,86.47
13/Apr/17,32,6417.925,86.47
13/Apr/17,33,6401.345,85.42
13/Apr/17,34,6366.252,86.4
13/Apr/17,35,6292.875,85.16
13/Apr/17,36,6158.019,77.93
13/Apr/17,37,6049.176,75.72
13/Apr/17,38,6037.093,75.72
13/Apr/17,39,6023.605,75.3
13/Apr/17,40,5979.75,75.3
13/Apr/17,41,5918.002,74.53
13/Apr/17,42,5852.075,83.85
13/Apr/17,43,5767.888,79.3
13/Apr/17,44,5644.011,74.98
13/Apr/17,45,5497.983,70.93
13/Apr/17,46,5373.554,69.35
13/Apr/17,47,5239.513,66.75
13/Apr/17,48,5074.37,66.52
14/Apr/17,1,4938.137,76.3
14/Apr/17,2,4855.725,73.98
14/Apr/17,3,4838.369,75.79
14/Apr/17,4,4770.797,75.08
14/Apr/17,5,4721.753,73.97
14/Apr/17,6,4666.71,72.2
14/Apr/17,7,4606.936,70.92
14/Apr/17,8,4588.433,70.43
14/Apr/17,9,4581.609,70.03
14/Apr/17,10,4584.263,70.43
14/Apr/17,11,4610.137,71.51
14/Apr/17,12,4650.672,71.53
14/Apr/17,13,4709.328,72.51
14/Apr/17,14,4756.3,73.56
14/Apr/17,15,4769.803,74.99
14/Apr/17,16,4856.589,75.75
14/Apr/17,17,4972.569,78.56
14/Apr/17,18,5096.993,81.26
14/Apr/17,19,5201.572,86.16
14/Apr/17,20,5302.542,90.49
14/Apr/17,21,5364.926,93.05
14/Apr/17,22,5426.847,86.4
14/Apr/17,23,5453.024,87.68
14/Apr/17,24,5462.06,88.3
14/Apr/17,25,5434.973,87.06
14/Apr/17,26,5446.086,87.68
14/Apr/17,27,5474.226,89.85
14/Apr/17,28,5495.622,90.32
14/Apr/17,29,5529.835,95.92
14/Apr/17,30,5507.888,91.92
14/Apr/17,31,5475.011,88.32
14/Apr/17,32,5424.476,86.37
14/Apr/17,33,5391.948,85.15
14/Apr/17,34,5370.388,86.14
14/Apr/17,35,5375.646,87.65
14/Apr/17,36,5397.812,93.92
14/Apr/17,37,5419.685,87.06
14/Apr/17,38,5453.576,88.31
14/Apr/17,39,5507.833,92.99
14/Apr/17,40,5562.235,99.01
14/Apr/17,41,5599.992,110.47
14/Apr/17,42,5605.156,111.15
14/Apr/17,43,5572.761,102.71
14/Apr/17,44,5498.5,91.92
14/Apr/17,45,5372.356,85.34
14/Apr/17,46,5256.421,81.34
14/Apr/17,47,5168.974,85.34
14/Apr/17,48,5111.461,85.2
15/Apr/17,1,5044.212,83.25
15/Apr/17,2,4960.701,79.7
15/Apr/17,3,4865.645,76.89
15/Apr/17,4,4777.591,75.63
15/Apr/17,5,4704.065,73.47
15/Apr/17,6,4640.255,70.92
15/Apr/17,7,4594.71,68.84
15/Apr/17,8,4570.123,68.7
15/Apr/17,9,4539.319,67.28
15/Apr/17,10,4550.288,67.3
15/Apr/17,11,4577.638,67.29
15/Apr/17,12,4646.487,68.7
15/Apr/17,13,4716.49,69.28
15/Apr/17,14,4777.377,69.93
15/Apr/17,15,4861.38,72.41
15/Apr/17,16,5041.508,77.02
15/Apr/17,17,5265.844,83.81
15/Apr/17,18,5443.417,85.14
15/Apr/17,19,5576.633,88.31
15/Apr/17,20,5686.843,102.69
15/Apr/17,21,5775.93,161.6
15/Apr/17,22,5838.974,205.23
15/Apr/17,23,5851.255,205.48
15/Apr/17,24,5799.86,124.09
15/Apr/17,25,5749.544,89.85
15/Apr/17,26,5722.279,88.59
15/Apr/17,27,5712.746,86.29
15/Apr/17,28,5690.829,85.24
15/Apr/17,29,5643.793,84.64
15/Apr/17,30,5615.806,83.8
15/Apr/17,31,5575.858,80.28
15/Apr/17,32,5562.111,79.74
15/Apr/17,33,5513.588,77.66
15/Apr/17,34,5483.729,78.31
15/Apr/17,35,5430.242,77.32
15/Apr/17,36,5418.06,77.35
15/Apr/17,37,5446.543,77.69
15/Apr/17,38,5524.329,83.8
15/Apr/17,39,5584.262,85.28
15/Apr/17,40,5616.84,85.32
15/Apr/17,41,5596.622,85.29
15/Apr/17,42,5574.322,85.25
15/Apr/17,43,5567.235,85.28
15/Apr/17,44,5496.81,93.48
15/Apr/17,45,5400.143,85.2
15/Apr/17,46,5307.537,79.76
15/Apr/17,47,5208.232,77.31
15/Apr/17,48,5143.274,83.96
16/Apr/17,1,5058.53,86.19
16/Apr/17,2,4968.091,87.08
16/Apr/17,3,4823.405,80.87
16/Apr/17,4,4751.384,77.05
16/Apr/17,5,4689.856,75.9
16/Apr/17,6,4651.04,74.4
16/Apr/17,7,4612.915,73.32
16/Apr/17,8,4569.373,72.37
16/Apr/17,9,4547.237,75.59
16/Apr/17,10,4551.744,75.91
16/Apr/17,11,4587.991,76.91
16/Apr/17,12,4629.451,73.32
16/Apr/17,13,4649.365,72.52
16/Apr/17,14,4676.82,73.29
16/Apr/17,15,4704.15,73.53
16/Apr/17,16,4799.787,76.93
16/Apr/17,17,4925.101,83.36
16/Apr/17,18,5042.865,85.08
16/Apr/17,19,5152.692,87.02
16/Apr/17,20,5245.915,95.86
16/Apr/17,21,5328.844,100.8
16/Apr/17,22,5366.536,93.62
16/Apr/17,23,5383.101,89.89
16/Apr/17,24,5361.81,85.19
16/Apr/17,25,5351.83,80.51
16/Apr/17,26,5366.029,77.86
16/Apr/17,27,5385.035,77.76
16/Apr/17,28,5389.746,75.49
16/Apr/17,29,5394.011,75.49
16/Apr/17,30,5394.796,75.48
16/Apr/17,31,5386.014,75.48
16/Apr/17,32,5395.452,76.97
16/Apr/17,33,5403.583,80.57
16/Apr/17,34,5400.298,80.56
16/Apr/17,35,5402.261,77.91
16/Apr/17,36,5395.437,77.78
16/Apr/17,37,5443.835,77.9
16/Apr/17,38,5543.369,83.75
16/Apr/17,39,5628.898,102.69
16/Apr/17,40,5681.928,94.7
16/Apr/17,41,5693.806,94.7
16/Apr/17,42,5734.605,95.84
16/Apr/17,43,5714.68,97.5
16/Apr/17,44,5637.501,92.28
16/Apr/17,45,5533.538,92.38
16/Apr/17,46,5411.291,87.14
16/Apr/17,47,5312.03,89.54
16/Apr/17,48,5177.865,85.17
17/Apr/17,1,5019.65,72.02
17/Apr/17,2,4912.408,70.97
17/Apr/17,3,4867.663,70.53
17/Apr/17,4,4791.552,69.94
17/Apr/17,5,4735.58,68.91
17/Apr/17,6,4695.298,68.81
17/Apr/17,7,4667.019,68.41
17/Apr/17,8,4654.639,68.41
17/Apr/17,9,4645.842,68.9
17/Apr/17,10,4680.463,69.41
17/Apr/17,11,4749.814,69.5
17/Apr/17,12,4887.319,70.52
17/Apr/17,13,5080.483,74.31
17/Apr/17,14,5251.739,78.07
17/Apr/17,15,5475.871,73.05
17/Apr/17,16,5753.257,78.44
17/Apr/17,17,6043.575,88.91
17/Apr/17,18,6241.361,89.81
17/Apr/17,19,6377.4,95.87
17/Apr/17,20,6439.475,100.87
17/Apr/17,21,6514.785,108.36
17/Apr/17,22,6548.422,109.32
17/Apr/17,23,6548.566,100.55
17/Apr/17,24,6491.754,93.67
17/Apr/17,25,6453.113,91.83
17/Apr/17,26,6459.29,89.03
17/Apr/17,27,6491.61,89.82
17/Apr/17,28,6520.849,89.2
17/Apr/17,29,6549.317,89.27
17/Apr/17,30,6552.349,91.15
17/Apr/17,31,6568.342,91.18
17/Apr/17,32,6576.239,91.18
17/Apr/17,33,6585.846,94.95
17/Apr/17,34,6552.403,91.16
17/Apr/17,35,6476.352,89.03
17/Apr/17,36,6337.789,84.11
17/Apr/17,37,6226.57,79.67
17/Apr/17,38,6234.984,79.67
17/Apr/17,39,6242.171,83.68
17/Apr/17,40,6199.926,90.21
17/Apr/17,41,6124.158,87.45
17/Apr/17,42,6071.531,90.23
17/Apr/17,43,6002.274,87.58
17/Apr/17,44,5878.874,79.68
17/Apr/17,45,5732.572,77.41
17/Apr/17,46,5590.798,74.12
17/Apr/17,47,5445.525,72.03
17/Apr/17,48,5290.645,68.96
18/Apr/17,1,5143.19,86.24
18/Apr/17,2,5045.514,73.98
18/Apr/17,3,4986.138,75.37
18/Apr/17,4,4922.631,72.02
18/Apr/17,5,4865.451,70.99
18/Apr/17,6,4825.641,70.45
18/Apr/17,7,4800.389,69.95
18/Apr/17,8,4767.13,69.45
18/Apr/17,9,4767.969,69.06
18/Apr/17,10,4784.306,69.53
18/Apr/17,11,4849.07,70.46
18/Apr/17,12,4986.207,73.04
18/Apr/17,13,5187.81,75.62
18/Apr/17,14,5331.811,77.52
18/Apr/17,15,5524.945,75.51
18/Apr/17,16,5783.669,75.93
18/Apr/17,17,6087.251,85.76
18/Apr/17,18,6245.953,85.77
18/Apr/17,19,6371.023,87.57
18/Apr/17,20,6446.657,89.09
18/Apr/17,21,6527.682,94.94
18/Apr/17,22,6579.052,91.21
18/Apr/17,23,6586.418,91.83
18/Apr/17,24,6519.159,89.82
18/Apr/17,25,6473.842,161.05
18/Apr/17,26,6504.274,152.37
18/Apr/17,27,6552.637,200.95
18/Apr/17,28,6590.27,202.27
18/Apr/17,29,6573.406,298.78
18/Apr/17,30,6525.53,113.03
18/Apr/17,31,6460.677,91.05
18/Apr/17,32,6431.279,98.63
18/Apr/17,33,6390.64,87.43
18/Apr/17,34,6349.816,79.2
18/Apr/17,35,6269.894,75.55
18/Apr/17,36,6130.609,74.19
18/Apr/17,37,6048.42,73.13
18/Apr/17,38,6057.451,73.14
18/Apr/17,39,6086.376,79
18/Apr/17,40,6059.151,79.11
18/Apr/17,41,6010.47,77.79
18/Apr/17,42,5958.061,80.49
18/Apr/17,43,5879.247,78.87
18/Apr/17,44,5753.709,76.39
18/Apr/17,45,5594.466,73.02
18/Apr/17,46,5453.313,69.94
18/Apr/17,47,5294.148,67.82
18/Apr/17,48,5127.271,65.48
19/Apr/17,1,4959.533,69.93
19/Apr/17,2,4849.269,67.9
19/Apr/17,3,4797.143,67.49
19/Apr/17,4,4732.215,66.78
19/Apr/17,5,4676.203,65.46
19/Apr/17,6,4641.349,63.45
19/Apr/17,7,4602.667,62.5
19/Apr/17,8,4592.792,62.07
19/Apr/17,9,4581.595,62.07
19/Apr/17,10,4602.478,62.5
